license_no,license_year,company,city,source,idc_scope_raw,registered_address
B1-20210124,2021,通辽市慧丰网络工程有限公司,通辽,registered_fallback,,通辽市科尔沁区永清大街中段(东方小区6-7号1层)
A2.B1-20243594,2024,上海智凯通信息科技有限公司,上海,registered_fallback,,
A2.B1-20231143,2023,深圳市中移通信有限公司,深圳,registered_fallback,,深圳市南山区粤海街道深圳市软件产业基地第5栋裙楼208、209号房
浙B1-20220942,2022,杭州飘移信息科技有限公司,杭州,registered_fallback,,萧山区红山农场三分场
B1-20242962,2024,广东宏悦信息科技有限公司,东莞,registered_fallback,,广东省东莞市莞城街道旗峰路莞城段190号208室
A2.B1-20195776,2019,广州启宁信息科技有限公司,广州,registered_fallback,,广州市天河区林和东路281号17层自编01单元(仅限办公)
A2.B1-20240317,2024,上海东科乐芝信息技术有限公司,上海,registered_fallback,,
B1-20195350,2019,常州市橡果云科技有限公司,常州,registered_fallback,,"溧阳市溧城镇煤建路71号9幢26,27号"
川B1.B2-20130015,2013,成都中立数据科技有限公司,成都,registered_fallback,,成都市温江区成都海峡两岸科技产业开发园温泉大道
B1-20241414,2024,河南省德备通信科技有限公司,郑州,registered_fallback,,河南省郑州市高新技术产业开发区长椿路11号1幢5层D5号
B1-20170725,2017,财拓云计算（上海）有限公司,上海,registered_fallback,,中国(上海)自由贸易试验区富特东三路76号1幢楼二层
A2.B1-20150969,2015,北京云尚科技有限公司,上海,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,保定,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,包头,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,北京,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,呼和浩特,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,哈尔滨,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,天津,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,太原,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,广州,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,沈阳,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,石家庄,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,通化,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
A2.B1-20150969,2015,北京云尚科技有限公司,长春,scope_city,石家庄市;长春市;太原市;呼和浩特市;天津市;上海市;广州市;北京市;包头市;通化市;保定市;沈阳市;哈尔滨市,北京市海淀区安宁庄东路8号4幢地下一层011房间
B1-20161013,2016,中电智云控股有限公司,北京,scope_city,徐州市;北京市,北京市朝阳区望京中环南路甲2号四层B6688
B1-20161013,2016,中电智云控股有限公司,徐州,scope_city,徐州市;北京市,北京市朝阳区望京中环南路甲2号四层B6688
A2.B1.B2-20240873,2024,北京识辰科技有限公司,北京,registered_fallback,,
A2.B1-20190349,2019,辽宁顺云科技有限公司,沈阳,registered_fallback,,辽宁省沈阳市皇姑区岐山中路11-3号(2-4-3)
B1-20212501,2021,云尚华智科技（深圳）有限公司,深圳,registered_fallback,,深圳市龙华区龙华街道清华社区清龙路6号港之龙科技园商务中心A、B栋B栋3层308
皖B1.B2-20100038,2010,安徽傲龙网络有限公司,淮北,registered_fallback,,安徽省淮北经济开发区新区滨河路69号
B1-20172238,2017,北京龙云天下科技有限公司,天津,scope_city,天津市;福州市;青岛市;武汉市;重庆市,北京市朝阳区曙光西里甲1号16层B-1902号
B1-20172238,2017,北京龙云天下科技有限公司,武汉,scope_city,天津市;福州市;青岛市;武汉市;重庆市,北京市朝阳区曙光西里甲1号16层B-1902号
B1-20172238,2017,北京龙云天下科技有限公司,福州,scope_city,天津市;福州市;青岛市;武汉市;重庆市,北京市朝阳区曙光西里甲1号16层B-1902号
B1-20172238,2017,北京龙云天下科技有限公司,重庆,scope_city,天津市;福州市;青岛市;武汉市;重庆市,北京市朝阳区曙光西里甲1号16层B-1902号
B1-20172238,2017,北京龙云天下科技有限公司,青岛,scope_city,天津市;福州市;青岛市;武汉市;重庆市,北京市朝阳区曙光西里甲1号16层B-1902号
川B1-20210086,2021,成都黄海大数据科技有限公司,成都,registered_fallback,,中国(四川)自由贸易试验区成都高新区天府大道中段666号1栋13楼1308号
B1-20191599,2019,哈尔滨云计算中心有限公司,哈尔滨,registered_fallback,,哈尔滨经开区哈平路集中区松花路9号哈南数据城3号楼1层
B1-20194128,2019,台州迅为网络科技有限公司,台州,registered_fallback,,浙江省台州市温岭市大溪镇麻车屿村中心北路88号
A2.B1.B2-20210683,2021,广东龙行天下网络科技有限公司,广州,registered_fallback,,广州市天河区灵山东路16号2栋101-212-17
A2.B1-20140071,2014,上海安畅网络科技股份有限公司,上海,registered_fallback,,上海市宝山区纪蕴路588号4号楼二楼B区
A1-20160001,2016,交通运输通信信息集团有限公司,北京,registered_fallback,,北京市海淀区上庄乡中国交通通信中心卫星地面站
粤B1-20180110,2018,广东润联信息技术有限公司,深圳,registered_fallback,,深圳市深汕特别合作区鹅埠镇振兴大道与创业大道交汇处北侧
A2.B1-20171866,2017,广东同为信息技术有限公司,上海,scope_city,深圳市;上海市,广东省东莞市南城街道西平三路3号2栋1单元202室
A2.B1-20171866,2017,广东同为信息技术有限公司,深圳,scope_city,深圳市;上海市,广东省东莞市南城街道西平三路3号2栋1单元202室
赣B1-20240079,2024,南昌市秀网信息技术有限公司,南昌,registered_fallback,,江西省南昌市西湖区井冈山大道1338号汇盛大厦6楼605室
鲁B1-20200911,2020,青岛明日世界数据科技有限公司,青岛,registered_fallback,,山东省青岛市高新区新业路31号远创国际蓝湾创意园A4号楼369室
B1-20170933,2017,江苏三艾云计算科技有限公司,上海,scope_city,上海市;泰州市,常州市武进区常武中路18-68号201室
B1-20170933,2017,江苏三艾云计算科技有限公司,泰州,scope_city,上海市;泰州市,常州市武进区常武中路18-68号201室
B1-20231993,2023,上海铭跃信息科技有限公司,上海,registered_fallback,,
B1-20234951,2023,浙江众网通信有限公司,杭州,registered_fallback,,浙江省杭州市西湖区同人精华大厦2号楼622室
B1.B2-20201429,2020,北京振中同创科技有限公司,北京,registered_fallback,,北京市通州区恒业北七街6号院17号楼2层101-2306室
B1.B2-20202023,2020,北京万鼎通达科技有限公司,北京,registered_fallback,,北京市通州区恒业北七街6号院17号楼2层101-2315室
B1-20211428,2021,深圳前海网心网络技术有限公司,深圳,registered_fallback,,
B1-20172471,2017,深圳零动互联科技有限公司,深圳,registered_fallback,,深圳市南山区粤海街道南海大道粤海大厦A座5D
B1.B2-20210240,2021,青岛天一世嘉信息技术有限公司,青岛,registered_fallback,,山东省青岛市市北区辽宁路167号3017户
粤B1.B2-20023035,2002,广东华南通信技术有限公司,南通,registered_fallback,广东省 信息服务业务（仅限固定网电话信息服务）：广东省,汕头市龙湖区长江路8号18-21层
B1-20170251,2017,合力光桥智慧科技（北京）有限公司,北京,registered_fallback,,
B1-20230025,2023,广东经纬数据科技有限公司,广州,registered_fallback,,广州市天河区珠村北环路50号1栋501-49
B1.B2-20236098,2023,湖南昌怡盛科技有限公司,南昌,registered_fallback,,
B1.B2-20240246,2024,北京互乐科技有限公司,北京,registered_fallback,,
A2.B1-20224062,2022,深圳市度橙科技有限公司,深圳,registered_fallback,,深圳市龙岗区平湖街道禾花社区华南大道一号华南国际纺织服装原辅料物流区二期4B-140
A2.B1.B2-20213569,2021,北京智云迅捷科技有限公司,北京,registered_fallback,,北京市丰台区南四环西路188号十六区19号楼9层101内1567号
B1-20150598,2015,广州市维腾网络科技有限公司,广州,scope_city,深圳市;广州市;随州市,广州市高新技术产业开发区科学城科丰路31号G3栋
B1-20150598,2015,广州市维腾网络科技有限公司,深圳,scope_city,深圳市;广州市;随州市,广州市高新技术产业开发区科学城科丰路31号G3栋
B1-20150598,2015,广州市维腾网络科技有限公司,随州,scope_city,深圳市;广州市;随州市,广州市高新技术产业开发区科学城科丰路31号G3栋
A2.B1.B2-20204240,2020,江苏驰速信息科技有限公司,南京,registered_fallback,,南京市雨花台区玉盘西街8号1323室
辽B1.B2-20120049,2012,大连奇云网络有限公司,大连,scope_city,大连市,辽宁省大连高新技术产业园区黄浦路541号1107-1108室
A2.B1-20180299,2018,北京天天网联信息科技有限公司,北京,registered_fallback,,北京市朝阳区芍药居38号楼-1至5层101内一层1007号
B1.B2-20190678,2019,南京冠迅信息科技有限公司,南京,registered_fallback,,南京经济技术开发区兴智路6号兴智科技园C栋5楼83号
B1-20173147,2017,青海云网电子科技有限公司,西宁,registered_fallback,,西宁市城西区公园巷1号2号楼2单元2191室
B1-20182478,2018,北京核云科技有限公司,北京,registered_fallback,,北京市通州区经济开发区聚富苑产业园区聚和六街1号-1667
B1.B2-20243931,2024,因哲莱科技（上海）有限公司,上海,registered_fallback,,
B1-20170717,2017,北京华夏雅库网络科技股份有限公司,北京,scope_city,北京市;惠州市,北京市海淀区北三环西路48号1号楼4至5层B座4-5A-1
B1-20170717,2017,北京华夏雅库网络科技股份有限公司,惠州,scope_city,北京市;惠州市,北京市海淀区北三环西路48号1号楼4至5层B座4-5A-1
B1-20170404,2017,北京天添友网络科技有限公司,沈阳,scope_city,北京市;沈阳市,北京市海淀区北洼路90号16号楼一层1061号
A2.B1.B2-20210682,2021,广西中幸云网络科技有限公司,南宁,registered_fallback,,中国(广西)自由贸易试验区南宁片区平乐大道15号五象绿地中心2号楼14层S01号
B1-20191814,2019,广州凡骠信息科技有限公司,广州,registered_fallback,,广州市天河区天河路230号1201房(自编1204至1205室)(仅限办公)
B1-20211898,2021,乐山宁洁网络科技有限公司,乐山,registered_fallback,,四川省乐山市市中区安谷镇和平下街110号
B1-20201852,2020,华津（深圳）科技有限公司,深圳,registered_fallback,,深圳市南山区粤海街道麻岭社区科研路9号比克科技大厦1701-B
B1.B2-20214683,2021,北京天利融信科技有限公司,北京,registered_fallback,,北京市石景山区实兴大街30号院6号楼8层902室
浙B1-20180431,2018,杭州赛宽网络科技有限公司,杭州,registered_fallback,,浙江省杭州市拱墅区沈半路298号二楼272室
B1-20242093,2024,深圳市佰聚科技有限公司,深圳,registered_fallback,,深圳市盐田区沙头角街道深盐路北侧昊海君悦大厦926
B1-20213491,2021,河南贝耐特电子技术有限公司,郑州,registered_fallback,,河南自贸试验区郑州片区(郑东)商务外环19号河南农信大厦9楼901室
B1.B2-20170783,2017,河南省视博电子股份有限公司,郑州,registered_fallback,,郑州市航空港区明星路以南舜华路以西
B1-20222069,2022,广西萨鑫斯网络科技有限公司,南宁,registered_fallback,,南宁市金湖路51号金湖湾小区2号楼19层B座1807号房
辽B1.B2-20120121,2012,亿达信息技术有限公司,大连,registered_fallback,,辽宁省大连高新技术产业园区七贤岭汇贤园1号
B1-20170936,2017,深圳市智慧通信有限公司,北京,scope_city,深圳市;北京市,深圳市盐田区盐田街道东海道428号
B1-20170936,2017,深圳市智慧通信有限公司,深圳,scope_city,深圳市;北京市,深圳市盐田区盐田街道东海道428号
B1.B2-20210294,2021,杭州四福网络科技有限公司,杭州,registered_fallback,,浙江省杭州市萧山区宁围街道民和路479号国泰科技大厦2单元901室
