year,city,applicant,patents,scope,applicant_type_rough,rank_city_year
2019,黄石,黄石东贝压缩机有限公司,8,inv_app_appyear,firm,16
2019,黄石,大冶市华兴玻璃有限公司,7,inv_app_appyear,firm,17
2019,黄石,湖北融通高科先进材料有限公司,7,inv_app_appyear,firm,18
2019,黄石,黄石瑞视光电技术股份有限公司,7,inv_app_appyear,firm,19
2019,黄石,大冶尖峰水泥有限公司,6,inv_app_appyear,firm,20
2020,黄石,大冶特殊钢有限公司,117,inv_app_appyear,firm,1
2020,黄石,湖北理工学院,88,inv_app_appyear,university_or_college,2
2020,黄石,劲牌有限公司,52,inv_app_appyear,firm,3
2020,黄石,湖北师范大学,37,inv_app_appyear,university_or_college,4
2020,黄石,劲牌持正堂药业有限公司,27,inv_app_appyear,firm,5
2020,黄石,黄石东贝电器股份有限公司,24,inv_app_appyear,firm,6
2020,黄石,湖北众堃科技股份有限公司,22,inv_app_appyear,firm,7
2020,黄石,湖北融通高科先进材料有限公司,16,inv_app_appyear,firm,8
2020,黄石,湖北梨威机械设备有限公司,12,inv_app_appyear,firm,9
2020,黄石,武汉武药制药有限公司,11,inv_app_appyear,firm,10
2020,黄石,国网湖北省电力有限公司黄石供电公司,10,inv_app_appyear,firm,11
2020,黄石,湖北大江环保科技股份有限公司,10,inv_app_appyear,firm,12
2020,黄石,湖北首开机械有限公司,10,inv_app_appyear,firm,13
2020,黄石,鄂东医疗集团市中心医院,10,inv_app_appyear,hospital,14
2020,黄石,黄石广合精密电路有限公司,10,inv_app_appyear,firm,15
2020,黄石,华新水泥(黄石)装备制造有限公司,9,inv_app_appyear,firm,16
2020,黄石,中铜华中铜业有限公司,8,inv_app_appyear,firm,17
2020,黄石,华新水泥股份有限公司,8,inv_app_appyear,firm,18
2020,黄石,巩莉,8,inv_app_appyear,likely_individual,19
2020,黄石,黄石上方检测设备有限公司,8,inv_app_appyear,firm,20
2021,黄石,大冶特殊钢有限公司,87,inv_app_appyear,firm,1
2021,黄石,湖北理工学院,81,inv_app_appyear,university_or_college,2
2021,黄石,劲牌有限公司,41,inv_app_appyear,firm,3
2021,黄石,湖北师范大学,35,inv_app_appyear,university_or_college,4
2021,黄石,鄂东医疗集团市中心医院,25,inv_app_appyear,hospital,5
2021,黄石,黄石东贝压缩机有限公司,23,inv_app_appyear,firm,6
2021,黄石,湖北融通高科先进材料有限公司,19,inv_app_appyear,firm,7
2021,黄石,国网湖北省电力有限公司黄石供电公司,17,inv_app_appyear,firm,8
2021,黄石,劲牌持正堂药业有限公司,15,inv_app_appyear,firm,9
2021,黄石,湖北三鑫金铜股份有限公司,12,inv_app_appyear,firm,10
2021,黄石,湖北大江环保科技股份有限公司,10,inv_app_appyear,firm,11
2021,黄石,湖北振华化学股份有限公司,10,inv_app_appyear,firm,12
2021,黄石,湖北瑞晟生物有限责任公司,10,inv_app_appyear,firm,13
2021,黄石,湖北蓝华铝业有限公司,10,inv_app_appyear,firm,14
2021,黄石,大冶有色金属有限责任公司,9,inv_app_appyear,firm,15
2021,黄石,柯柏友,9,inv_app_appyear,likely_individual,16
2021,黄石,武汉武药制药有限公司,9,inv_app_appyear,firm,17
2021,黄石,黄石宏和电子材料科技有限公司,9,inv_app_appyear,firm,18
2021,黄石,上达电子(黄石)股份有限公司,8,inv_app_appyear,firm,19
2021,黄石,中国十五冶金建设集团有限公司,8,inv_app_appyear,firm,20
2022,黄石,湖北理工学院,80,inv_app_appyear,university_or_college,1
2022,黄石,大冶特殊钢有限公司,59,inv_app_appyear,firm,2
2022,黄石,华新水泥股份有限公司,42,inv_app_appyear,firm,3
2022,黄石,国网湖北省电力有限公司黄石供电公司,40,inv_app_appyear,firm,4
2022,黄石,劲牌有限公司,32,inv_app_appyear,firm,5
2022,黄石,湖北师范大学,27,inv_app_appyear,university_or_college,6
2022,黄石,湖北大江环保科技股份有限公司,23,inv_app_appyear,firm,7
2022,黄石,黄石东贝压缩机有限公司,23,inv_app_appyear,firm,8
2022,黄石,鄂东医疗集团市中心医院,21,inv_app_appyear,hospital,9
2022,黄石,湖北健身医疗器械有限公司,16,inv_app_appyear,firm,10
2022,黄石,湖北融通高科先进材料有限公司,14,inv_app_appyear,firm,11
2022,黄石,劲牌持正堂药业有限公司,12,inv_app_appyear,firm,12
2022,黄石,普罗格智芯科技(湖北)有限公司,12,inv_app_appyear,firm,13
2022,黄石,湖北蓝华铝业有限公司,12,inv_app_appyear,firm,14
2022,黄石,三丰智能装备集团股份有限公司,10,inv_app_appyear,firm,15
2022,黄石,大冶有色金属有限责任公司,10,inv_app_appyear,firm,16
2022,黄石,湖北工程职业学院(湖北省机械工业学校、黄石高级技工学校),10,inv_app_appyear,university_or_college,17
2022,黄石,湖北瑞信养生用品科技有限公司,10,inv_app_appyear,firm,18
2022,黄石,黄石永兴隆电子有限公司,9,inv_app_appyear,firm,19
2022,黄石,中铜华中铜业有限公司,8,inv_app_appyear,firm,20
2023,黄石,华新水泥股份有限公司,117,inv_app_appyear,firm,1
2023,黄石,阳新弘盛铜业有限公司,106,inv_app_appyear,firm,2
2023,黄石,大冶特殊钢有限公司,81,inv_app_appyear,firm,3
2023,黄石,劲牌有限公司,58,inv_app_appyear,firm,4
2023,黄石,湖北融通高科先进材料集团股份有限公司,57,inv_app_appyear,firm,5
2023,黄石,湖北理工学院,55,inv_app_appyear,university_or_college,6
2023,黄石,湖北师范大学,33,inv_app_appyear,university_or_college,7
2023,黄石,国网湖北省电力有限公司黄石供电公司,32,inv_app_appyear,firm,8
2023,黄石,中铜华中铜业有限公司,20,inv_app_appyear,firm,9
2023,黄石,湖北迪峰换热器股份有限公司,18,inv_app_appyear,firm,10
2023,黄石,湖北大江环保科技股份有限公司,16,inv_app_appyear,firm,11
2023,黄石,湖北振华化学股份有限公司,16,inv_app_appyear,firm,12
2023,黄石,黄石市爱康医院有限责任公司,12,inv_app_appyear,hospital,13
2023,黄石,斯坦德药典标准物质研发(湖北)有限公司,11,inv_app_appyear,firm,14
2023,黄石,大冶有色金属有限责任公司,10,inv_app_appyear,firm,15
2023,黄石,湖北仕上电子科技有限公司,10,inv_app_appyear,firm,16
2023,黄石,黄石永兴隆电子有限公司,10,inv_app_appyear,firm,17
2023,黄石,黄石邦柯科技股份有限公司,10,inv_app_appyear,firm,18
2023,黄石,湖北腾升科技股份有限公司,9,inv_app_appyear,firm,19
2023,黄石,劲牌持正堂药业有限公司,8,inv_app_appyear,firm,20
2008,黑河,张照民,4,inv_app_appyear,likely_individual,1
2008,黑河,宋德林,2,inv_app_appyear,likely_individual,2
2008,黑河,李宜海,2,inv_app_appyear,likely_individual,3
2008,黑河,赵守财,2,inv_app_appyear,likely_individual,4
2008,黑河,吴大川,1,inv_app_appyear,likely_individual,5
2008,黑河,吴宇会,1,inv_app_appyear,likely_individual,6
2008,黑河,孙恩波,1,inv_app_appyear,likely_individual,7
2008,黑河,张云卿,1,inv_app_appyear,likely_individual,8
2008,黑河,张修春,1,inv_app_appyear,likely_individual,9
2008,黑河,张秋月,1,inv_app_appyear,likely_individual,10
2008,黑河,楚振山,1,inv_app_appyear,likely_individual,11
2008,黑河,王波,1,inv_app_appyear,likely_individual,12
2008,黑河,田德凡,1,inv_app_appyear,likely_individual,13
2008,黑河,程玥,1,inv_app_appyear,likely_individual,14
2009,黑河,陈福库,5,inv_app_appyear,likely_individual,1
2009,黑河,陈荣华,3,inv_app_appyear,likely_individual,2
2009,黑河,孙铁岩,2,inv_app_appyear,likely_individual,3
2009,黑河,蔡庆举,2,inv_app_appyear,likely_individual,4
2009,黑河,赵守财,2,inv_app_appyear,likely_individual,5
2009,黑河,刘迎辉,1,inv_app_appyear,likely_individual,6
2009,黑河,孙年超,1,inv_app_appyear,likely_individual,7
2009,黑河,李晓艳,1,inv_app_appyear,likely_individual,8
2009,黑河,王北安,1,inv_app_appyear,likely_individual,9
2009,黑河,王春堂,1,inv_app_appyear,likely_individual,10
2009,黑河,王运瑞,1,inv_app_appyear,likely_individual,11
2009,黑河,石政都,1,inv_app_appyear,likely_individual,12
2009,黑河,袁金辉,1,inv_app_appyear,likely_individual,13
2009,黑河,许广平,1,inv_app_appyear,likely_individual,14
2010,黑河,小江生物技术有限公司,2,inv_app_appyear,firm,1
2010,黑河,李柏文,2,inv_app_appyear,likely_individual,2
2010,黑河,刘迎辉,1,inv_app_appyear,likely_individual,3
2010,黑河,吕合新,1,inv_app_appyear,likely_individual,4
2010,黑河,文海涛,1,inv_app_appyear,likely_individual,5
2010,黑河,李宜海,1,inv_app_appyear,likely_individual,6
2010,黑河,耿艳伟,1,inv_app_appyear,likely_individual,7
2010,黑河,胡兴福,1,inv_app_appyear,likely_individual,8
2010,黑河,许敬轩,1,inv_app_appyear,likely_individual,9
2010,黑河,谭振国,1,inv_app_appyear,likely_individual,10
2010,黑河,黑河阳光伟业硅材料有限公司,1,inv_app_appyear,firm,11
2010,黑河,黑龙江省长乐山大果沙棘开发有限公司,1,inv_app_appyear,firm,12
2010,黑河,黑龙江省黑土大森林山产品开发有限公司,1,inv_app_appyear,firm,13
2011,黑河,刘迎辉,2,inv_app_appyear,likely_individual,1
2011,黑河,张树生,2,inv_app_appyear,likely_individual,2
2011,黑河,赵兴友,2,inv_app_appyear,likely_individual,3
2011,黑河,陈福库,2,inv_app_appyear,likely_individual,4
2011,黑河,黑河市爱华农机研究制造有限公司,2,inv_app_appyear,firm,5
2011,黑河,佘景发,1,inv_app_appyear,likely_individual,6
2011,黑河,张本明,1,inv_app_appyear,likely_individual,7
2011,黑河,张海英,1,inv_app_appyear,likely_individual,8
2011,黑河,徐士友,1,inv_app_appyear,likely_individual,9
2011,黑河,李长有,1,inv_app_appyear,likely_individual,10
2011,黑河,杨玉明,1,inv_app_appyear,likely_individual,11
2011,黑河,王克军,1,inv_app_appyear,likely_individual,12
2011,黑河,邱宝林,1,inv_app_appyear,likely_individual,13
2011,黑河,陈淑芬,1,inv_app_appyear,likely_individual,14
2011,黑河,黑龙江省科学院火山与矿泉研究所,1,inv_app_appyear,research_institute,15
2011,黑河,黑龙江省黑土大森林山产品开发有限公司,1,inv_app_appyear,firm,16
2012,黑河,黑龙江省科学院火山与矿泉研究所,5,inv_app_appyear,research_institute,1
2012,黑河,黑河市方圆农机技术开发有限责任公司,3,inv_app_appyear,firm,2
2012,黑河,黑河电业局,2,inv_app_appyear,other_org_or_unclear,3
2012,黑河,关冬梅,1,inv_app_appyear,likely_individual,4
2012,黑河,刘秀霞,1,inv_app_appyear,likely_individual,5
2012,黑河,孙帮庆,1,inv_app_appyear,likely_individual,6
2012,黑河,张宗山,1,inv_app_appyear,likely_individual,7
2012,黑河,张晨,1,inv_app_appyear,likely_individual,8
2012,黑河,徐士友,1,inv_app_appyear,likely_individual,9
2012,黑河,徐士广,1,inv_app_appyear,likely_individual,10
2012,黑河,牛德寿,1,inv_app_appyear,likely_individual,11
2012,黑河,王青岭,1,inv_app_appyear,likely_individual,12
2012,黑河,陈福库,1,inv_app_appyear,likely_individual,13
2012,黑河,黑河森泰节能建材有限公司,1,inv_app_appyear,firm,14
2013,黑河,北安市飞龙动物药厂,10,inv_app_appyear,firm,1
2013,黑河,黑龙江省科学院火山与矿泉研究所,6,inv_app_appyear,research_institute,2
2013,黑河,北安宜品努卡乳业有限公司,3,inv_app_appyear,firm,3
2013,黑河,黑龙江天华风电设备制造有限公司,3,inv_app_appyear,firm,4
2013,黑河,张修春,2,inv_app_appyear,likely_individual,5
2013,黑河,朱明耀,2,inv_app_appyear,likely_individual,6
2013,黑河,梁国才,2,inv_app_appyear,likely_individual,7
2013,黑河,黑河电业局,2,inv_app_appyear,other_org_or_unclear,8
2013,黑河,刘宪广,1,inv_app_appyear,likely_individual,9
2013,黑河,北安市瑞丰种业有限责任公司,1,inv_app_appyear,firm,10
2013,黑河,孙帮庆,1,inv_app_appyear,likely_individual,11
2013,黑河,孙强盛,1,inv_app_appyear,likely_individual,12
2013,黑河,宋德宽,1,inv_app_appyear,likely_individual,13
2013,黑河,杨建敏,1,inv_app_appyear,likely_individual,14
2013,黑河,王兴秋,1,inv_app_appyear,likely_individual,15
2013,黑河,王凯,1,inv_app_appyear,likely_individual,16
2013,黑河,矫明义,1,inv_app_appyear,likely_individual,17
2013,黑河,蒋保太,1,inv_app_appyear,likely_individual,18
2013,黑河,陈福库,1,inv_app_appyear,likely_individual,19
2013,黑河,黑河阳光伟业硅材料有限公司,1,inv_app_appyear,firm,20
2014,黑河,黑河市银河保温材料有限责任公司,5,inv_app_appyear,firm,1
2014,黑河,孙强盛,4,inv_app_appyear,likely_individual,2
2014,黑河,黑龙江省科学院火山与矿泉研究所,4,inv_app_appyear,research_institute,3
2014,黑河,孙吴县农发农业机械有限公司,3,inv_app_appyear,firm,4
2014,黑河,黑河森泰节能建材有限公司,3,inv_app_appyear,firm,5
2014,黑河,矫明义,2,inv_app_appyear,likely_individual,6
2014,黑河,范永明,2,inv_app_appyear,likely_individual,7
2014,黑河,黑河合盛光伏科技有限公司,2,inv_app_appyear,firm,8
2014,黑河,刘迎辉,1,inv_app_appyear,likely_individual,9
2014,黑河,北安宜品努卡乳业有限公司,1,inv_app_appyear,firm,10
2014,黑河,北安庆华科技开发有限公司,1,inv_app_appyear,firm,11
2014,黑河,孙亮熙,1,inv_app_appyear,likely_individual,12
2014,黑河,张世艳,1,inv_app_appyear,likely_individual,13
2014,黑河,郑爱国,1,inv_app_appyear,likely_individual,14
2014,黑河,陶然,1,inv_app_appyear,likely_individual,15
2014,黑河,黑河市方圆农机技术开发有限责任公司,1,inv_app_appyear,firm,16
2014,黑河,黑龙江北安农垦关东饮品有限公司,1,inv_app_appyear,firm,17
2015,黑河,黑龙江省科学院火山与矿泉研究所,9,inv_app_appyear,research_institute,1
2015,黑河,黑河学院,8,inv_app_appyear,university_or_college,2
2015,黑河,姜洪军,5,inv_app_appyear,likely_individual,3
2015,黑河,孙吴县农发农业机械有限公司,4,inv_app_appyear,firm,4
2015,黑河,陶然,3,inv_app_appyear,likely_individual,5
2015,黑河,许敬轩,2,inv_app_appyear,likely_individual,6
2015,黑河,于振州,1,inv_app_appyear,likely_individual,7
2015,黑河,五大连池市天逸监护设备科技开发有限公司,1,inv_app_appyear,firm,8
2015,黑河,仲伟波,1,inv_app_appyear,likely_individual,9
2015,黑河,吕成君,1,inv_app_appyear,likely_individual,10
2015,黑河,崔汉文,1,inv_app_appyear,likely_individual,11
2015,黑河,张显明,1,inv_app_appyear,likely_individual,12
2015,黑河,李欣,1,inv_app_appyear,likely_individual,13
2015,黑河,杜加克,1,inv_app_appyear,likely_individual,14
2015,黑河,王广有,1,inv_app_appyear,likely_individual,15
2015,黑河,臧学文,1,inv_app_appyear,likely_individual,16
2015,黑河,范永明,1,inv_app_appyear,likely_individual,17
2015,黑河,蒋保太,1,inv_app_appyear,likely_individual,18
2015,黑河,许景峰,1,inv_app_appyear,likely_individual,19
2015,黑河,赵洪光,1,inv_app_appyear,likely_individual,20
2016,黑河,姜洪军,6,inv_app_appyear,likely_individual,1
2016,黑河,北安宜品努卡乳业有限公司,5,inv_app_appyear,firm,2
2016,黑河,孙吴县农发农业机械有限公司,4,inv_app_appyear,firm,3
2016,黑河,魏天,4,inv_app_appyear,likely_individual,4
2016,黑河,杨玉明,3,inv_app_appyear,likely_individual,5
2016,黑河,黑龙江省科学院火山与矿泉研究所,3,inv_app_appyear,research_institute,6
2016,黑河,张云清,2,inv_app_appyear,likely_individual,7
2016,黑河,黑河学院,2,inv_app_appyear,university_or_college,8
2016,黑河,刘伟,1,inv_app_appyear,likely_individual,9
2016,黑河,刘国峰,1,inv_app_appyear,likely_individual,10
2016,黑河,李永生,1,inv_app_appyear,likely_individual,11
2016,黑河,迟晓光,1,inv_app_appyear,likely_individual,12
2016,黑河,高喜林,1,inv_app_appyear,likely_individual,13
2016,黑河,黑河市方圆农机技术开发有限责任公司,1,inv_app_appyear,firm,14
2016,黑河,黑河正兴磨料有限公司,1,inv_app_appyear,firm,15
2017,黑河,孙吴县农发农业机械有限公司,4,inv_app_appyear,firm,1
2017,黑河,黑河学院,4,inv_app_appyear,university_or_college,2
2017,黑河,黑龙江省科学院火山与矿泉研究所,4,inv_app_appyear,research_institute,3
2017,黑河,王园园,3,inv_app_appyear,likely_individual,4
2017,黑河,于龙,2,inv_app_appyear,likely_individual,5
2017,黑河,国网黑龙江省电力有限公司黑河供电公司,2,inv_app_appyear,firm,6
2017,黑河,崔国校,2,inv_app_appyear,likely_individual,7
2017,黑河,范永明,2,inv_app_appyear,likely_individual,8
2017,黑河,刘军,1,inv_app_appyear,likely_individual,9
2017,黑河,刘涛,1,inv_app_appyear,likely_individual,10
2017,黑河,北安宜品努卡乳业有限公司,1,inv_app_appyear,firm,11
2017,黑河,吴宇会,1,inv_app_appyear,likely_individual,12
2017,黑河,孙亮熙,1,inv_app_appyear,likely_individual,13
2017,黑河,孙双峰,1,inv_app_appyear,likely_individual,14
2017,黑河,孙宝山,1,inv_app_appyear,likely_individual,15
2017,黑河,彼得拉赞维依,1,inv_app_appyear,other_org_or_unclear,16
2017,黑河,徐世友,1,inv_app_appyear,likely_individual,17
2017,黑河,成栓之,1,inv_app_appyear,likely_individual,18
2017,黑河,李凯,1,inv_app_appyear,likely_individual,19
2017,黑河,武景江,1,inv_app_appyear,likely_individual,20
2018,黑河,黑河学院,13,inv_app_appyear,university_or_college,1
2018,黑河,黑河农耕大健康食品有限公司,5,inv_app_appyear,firm,2
2018,黑河,黑河市坤鹏生物科技有限公司,5,inv_app_appyear,firm,3
2018,黑河,黑龙江省科学院火山与矿泉研究所,3,inv_app_appyear,research_institute,4
2018,黑河,于金霞,2,inv_app_appyear,likely_individual,5
2018,黑河,北安象屿金谷生化科技有限公司,2,inv_app_appyear,firm,6
2018,黑河,廖瑶丽,2,inv_app_appyear,likely_individual,7
2018,黑河,黑河市蓝天食品有限公司,2,inv_app_appyear,firm,8
2018,黑河,黑龙江多宝山铜业股份有限公司,2,inv_app_appyear,firm,9
2018,黑河,于立红,1,inv_app_appyear,likely_individual,10
2018,黑河,冯玉兴,1,inv_app_appyear,likely_individual,11
2018,黑河,刘佳强,1,inv_app_appyear,likely_individual,12
2018,黑河,吴江,1,inv_app_appyear,likely_individual,13
2018,黑河,国网黑龙江省电力有限公司黑河供电公司,1,inv_app_appyear,firm,14
2018,黑河,孙亮熙,1,inv_app_appyear,likely_individual,15
2018,黑河,张艳,1,inv_app_appyear,likely_individual,16
2018,黑河,段志宏,1,inv_app_appyear,likely_individual,17
2018,黑河,王福,1,inv_app_appyear,likely_individual,18
2018,黑河,陈淑芬,1,inv_app_appyear,likely_individual,19
2018,黑河,陈立柱,1,inv_app_appyear,likely_individual,20
2019,黑河,黑河学院,17,inv_app_appyear,university_or_college,1
2019,黑河,佟春梅,10,inv_app_appyear,likely_individual,2
2019,黑河,周庆祥,10,inv_app_appyear,likely_individual,3
2019,黑河,于洪海,9,inv_app_appyear,likely_individual,4
2019,黑河,黑龙江省科学院火山与矿泉研究所,9,inv_app_appyear,research_institute,5
2019,黑河,黑龙江多宝山铜业股份有限公司,5,inv_app_appyear,firm,6
2019,黑河,孙吴县农发农业机械有限公司,3,inv_app_appyear,firm,7
2019,黑河,靳继民,3,inv_app_appyear,likely_individual,8
2019,黑河,孙吴天之草汉麻新材料科技有限公司,2,inv_app_appyear,firm,9
2019,黑河,宋杨,2,inv_app_appyear,likely_individual,10
2019,黑河,高宏岩,2,inv_app_appyear,likely_individual,11
2019,黑河,黑河市瓦利亚食品科技有限公司,2,inv_app_appyear,firm,12
2019,黑河,黑河市第一人民医院,2,inv_app_appyear,hospital,13
2019,黑河,刘奂东,1,inv_app_appyear,likely_individual,14
2019,黑河,周利平,1,inv_app_appyear,likely_individual,15
2019,黑河,国网黑龙江嫩江县电业局有限公司,1,inv_app_appyear,firm,16
2019,黑河,国网黑龙江省电力有限公司黑河供电公司,1,inv_app_appyear,firm,17
2019,黑河,宋建国,1,inv_app_appyear,likely_individual,18
2019,黑河,宋德林,1,inv_app_appyear,likely_individual,19
2019,黑河,张琦,1,inv_app_appyear,likely_individual,20
2020,黑河,黑河学院,6,inv_app_appyear,university_or_college,1
2020,黑河,国网黑龙江省电力有限公司黑河供电公司,5,inv_app_appyear,firm,2
2020,黑河,北安宜品努卡乳业有限公司,4,inv_app_appyear,firm,3
2020,黑河,古兴金,4,inv_app_appyear,likely_individual,4
2020,黑河,吴江,4,inv_app_appyear,likely_individual,5
2020,黑河,赵永军,4,inv_app_appyear,likely_individual,6
2020,黑河,五大连池风景区铭膳豆制品有限公司,3,inv_app_appyear,firm,7
2020,黑河,孙继超,3,inv_app_appyear,likely_individual,8
2020,黑河,杨德威,3,inv_app_appyear,likely_individual,9
2020,黑河,于长德,2,inv_app_appyear,likely_individual,10
2020,黑河,周晓杰,2,inv_app_appyear,likely_individual,11
2020,黑河,李思源,2,inv_app_appyear,likely_individual,12
2020,黑河,李洪涛,2,inv_app_appyear,likely_individual,13
2020,黑河,王建国,2,inv_app_appyear,likely_individual,14
2020,黑河,黄剑,2,inv_app_appyear,likely_individual,15
2020,黑河,黑河关鸟河水泥有限责任公司,2,inv_app_appyear,firm,16
2020,黑河,黑龙江省农业科学院黑河分院,2,inv_app_appyear,research_institute,17
2020,黑河,黑龙江省农垦总局九三农业科学研究所,2,inv_app_appyear,research_institute,18
2020,黑河,黑龙江红河谷汽车测试股份有限公司,2,inv_app_appyear,firm,19
2020,黑河,黑龙江鹿源春鹿业股份有限公司,2,inv_app_appyear,firm,20
2021,黑河,黑河学院,23,inv_app_appyear,university_or_college,1
2021,黑河,国网黑龙江省电力有限公司黑河供电公司,8,inv_app_appyear,firm,2
2021,黑河,沈杭东,7,inv_app_appyear,likely_individual,3
2021,黑河,北安宜品努卡乳业有限公司,6,inv_app_appyear,firm,4
2021,黑河,李涧,6,inv_app_appyear,likely_individual,5
2021,黑河,黑龙江多宝山铜业股份有限公司,6,inv_app_appyear,firm,6
2021,黑河,黑龙江万物生生物科技有限公司,4,inv_app_appyear,firm,7
2021,黑河,黑龙江沃坤农业科技有限公司,4,inv_app_appyear,firm,8
2021,黑河,黑龙江省农业科学院黑河分院,4,inv_app_appyear,research_institute,9
2021,黑河,五大连池风景区铭膳豆制品有限公司,3,inv_app_appyear,firm,10
2021,黑河,赵旭谦,3,inv_app_appyear,likely_individual,11
2021,黑河,郝玺博,3,inv_app_appyear,likely_individual,12
2021,黑河,黑龙江顿丰微纳米硅科技开发有限公司,3,inv_app_appyear,firm,13
2021,黑河,吴小莲,2,inv_app_appyear,likely_individual,14
2021,黑河,张平,2,inv_app_appyear,likely_individual,15
2021,黑河,张志杰,2,inv_app_appyear,likely_individual,16
2021,黑河,林龙,2,inv_app_appyear,likely_individual,17
2021,黑河,焦丹,2,inv_app_appyear,likely_individual,18
2021,黑河,蔡木海,2,inv_app_appyear,likely_individual,19
2021,黑河,谢德强,2,inv_app_appyear,likely_individual,20
2022,黑河,国网黑龙江省电力有限公司黑河供电公司,11,inv_app_appyear,firm,1
2022,黑河,黑河学院,9,inv_app_appyear,university_or_college,2
2022,黑河,黑龙江多宝山铜业股份有限公司,9,inv_app_appyear,firm,3
2022,黑河,黑龙江省农业科学院黑河分院,5,inv_app_appyear,research_institute,4
2022,黑河,国网黑龙江省电力有限公司九三供电分公司,4,inv_app_appyear,firm,5
2022,黑河,五大连池风景区铭膳豆制品有限公司,3,inv_app_appyear,firm,6
2022,黑河,北安市恒信科技开发有限公司,3,inv_app_appyear,firm,7
2022,黑河,张琴,3,inv_app_appyear,likely_individual,8
2022,黑河,黑龙江辰鹰乳业有限公司,3,inv_app_appyear,firm,9
2022,黑河,杜加克,2,inv_app_appyear,likely_individual,10
2022,黑河,王玉云,2,inv_app_appyear,likely_individual,11
2022,黑河,逊克县聚鑫生物质新材料有限公司,2,inv_app_appyear,firm,12
2022,黑河,霍丽丽,2,inv_app_appyear,likely_individual,13
2022,黑河,黑龙江省依唯科生物技术研发有限公司,2,inv_app_appyear,firm,14
2022,黑河,丁磊,1,inv_app_appyear,likely_individual,15
2022,黑河,五大连池风景区妍泥生物科技有限公司,1,inv_app_appyear,firm,16
2022,黑河,付美娟,1,inv_app_appyear,likely_individual,17
2022,黑河,何山,1,inv_app_appyear,likely_individual,18
2022,黑河,何青军,1,inv_app_appyear,likely_individual,19
2022,黑河,北安市么团网络科技有限公司,1,inv_app_appyear,firm,20
2023,黑河,国网黑龙江省电力有限公司黑河供电公司,16,inv_app_appyear,firm,1
2023,黑河,黑龙江省农业科学院黑河分院,13,inv_app_appyear,research_institute,2
2023,黑河,黑河学院,10,inv_app_appyear,university_or_college,3
2023,黑河,黑河市坤鹏生物科技有限公司,3,inv_app_appyear,firm,4
2023,黑河,黑龙江辰鹰乳业有限公司,3,inv_app_appyear,firm,5
2023,黑河,北安宜品努卡乳业有限公司,2,inv_app_appyear,firm,6
2023,黑河,赵洪光,2,inv_app_appyear,likely_individual,7
2023,黑河,迟晓光,2,inv_app_appyear,likely_individual,8
2023,黑河,黑河英大新能源科技有限责任公司,2,inv_app_appyear,firm,9
2023,黑河,五大连池市火山神泉精酿啤酒饮品有限责任公司,1,inv_app_appyear,firm,10
2023,黑河,五大连池市畜牧服务中心,1,inv_app_appyear,other_org_or_unclear,11
2023,黑河,何平,1,inv_app_appyear,likely_individual,12
2023,黑河,何瑞森,1,inv_app_appyear,likely_individual,13
2023,黑河,倪家祺,1,inv_app_appyear,likely_individual,14
2023,黑河,刘亚军,1,inv_app_appyear,likely_individual,15
2023,黑河,刘历伟,1,inv_app_appyear,likely_individual,16
2023,黑河,刘蕊心,1,inv_app_appyear,likely_individual,17
2023,黑河,北大荒集团北安医院(北大荒集团北安妇幼保健院),1,inv_app_appyear,hospital,18
2023,黑河,北大荒集团黑龙江红星农场有限公司,1,inv_app_appyear,firm,19
2023,黑河,北安市第一人民医院,1,inv_app_appyear,hospital,20
2017,黔东南,贵州省台江县永丰农业发展有限公司,2,inv_app_appyear,firm,1
2017,黔东南,贵州云上蜂源生态农业科技有限公司,1,inv_app_appyear,firm,2
2017,黔东南,贵州省榕江县粒粒香米业有限公司,1,inv_app_appyear,firm,3
2018,黔东南,贵州省烟草公司黔东南州公司,3,inv_app_appyear,firm,1
2018,黔东南,姜天根,1,inv_app_appyear,likely_individual,2
2018,黔东南,杨一波,1,inv_app_appyear,likely_individual,3
2018,黔东南,贵州中伟资源循环产业发展有限公司,1,inv_app_appyear,firm,4
2018,黔东南,贵州和鑫塑料制造有限公司,1,inv_app_appyear,firm,5
2018,黔东南,贵州孃欧桑旅游商品开发有限公司,1,inv_app_appyear,firm,6
2018,黔东南,贵州省陶老者食品有限责任公司,1,inv_app_appyear,firm,7
2018,黔东南,贵州省雷山县苗家春茶业有限公司,1,inv_app_appyear,firm,8
2018,黔东南,贵州苗大伯健康产业发展有限责任公司,1,inv_app_appyear,firm,9
2018,黔东南,陶红,1,inv_app_appyear,likely_individual,10
2019,黔东南,贵州黔森源竹编工艺厂,6,inv_app_appyear,firm,1
2019,黔东南,贵州省烟草公司黔东南州公司,2,inv_app_appyear,firm,2
2019,黔东南,凯里学院,1,inv_app_appyear,university_or_college,3
2019,黔东南,剑河县本地花香猪养殖有限公司,1,inv_app_appyear,firm,4
2019,黔东南,天能集团贵州能源科技有限公司,1,inv_app_appyear,firm,5
2019,黔东南,杨再荣,1,inv_app_appyear,likely_individual,6
2019,黔东南,贵州兴锂新能源科技有限公司,1,inv_app_appyear,firm,7
2019,黔东南,贵州宇航梦园农业科技有限公司,1,inv_app_appyear,firm,8
2019,黔东南,贵州恒泰生态农业发展有限公司,1,inv_app_appyear,firm,9
2019,黔东南,贵州振华华联电子有限公司,1,inv_app_appyear,firm,10
