city,applicant_norm,clean_type,patents,applicant,rank_baseline
防城港,唐钊,individual,2,唐钊,2
防城港,广西中港高科国宝金花茶产业有限公司,firm,2,广西中港高科国宝金花茶产业有限公司,3
防城港,防城港市百喜金花茶科技开发有限公司,firm,2,防城港市百喜金花茶科技开发有限公司,4
防城港,冯征华,individual,1,冯征华,5
防城港,劳卓昌,individual,1,劳卓昌,6
防城港,吴文武,individual,1,吴文武,7
防城港,吴芝樟,individual,1,吴芝樟,8
防城港,吴远才,individual,1,吴远才,9
防城港,廖章愉,individual,1,廖章愉,10
防城港,施彦雄,individual,1,施彦雄,11
防城港,李声辉,individual,1,李声辉,12
防城港,罗飞天,individual,1,罗飞天,13
防城港,苏兴,individual,1,苏兴,14
防城港,蔡豪佳,individual,1,蔡豪佳,15
防城港,黄焕珠,individual,1,黄焕珠,16
防城港,黎永荣,individual,1,黎永荣,17
防城港,黎蕾秀,individual,1,黎蕾秀,18
阳江,阳江市汉能工业有限公司,firm,6,阳江市汉能工业有限公司,1
阳江,陈基镛,individual,6,陈基镛,2
阳江,陈康伟,individual,6,陈康伟,3
阳江,刘盛开,individual,5,刘盛开,4
阳江,欧成忠,individual,5,欧成忠,5
阳江,阳江市新力工业有限公司,firm,5,阳江市新力工业有限公司,6
阳江,李积回,individual,4,李积回,7
阳江,宋金有,individual,3,宋金有,8
阳江,广东喜之郎集团有限公司,firm,3,广东喜之郎集团有限公司,9
阳江,曾正,individual,3,曾正,10
阳江,林其访,individual,3,林其访,11
阳江,阳江市飞轮金属制品有限公司,firm,3,阳江市飞轮金属制品有限公司,12
阳江,黄春尧,individual,3,黄春尧,13
阳江,司徒光,other,2,司徒光,14
阳江,广东永力泵业有限公司,firm,2,广东永力泵业有限公司,15
阳江,广东肇庆明珠纸业有限公司,firm,2,广东肇庆明珠纸业有限公司,16
阳江,张献忠,individual,2,张献忠,17
阳江,林齐,individual,2,林齐,18
阳江,阳江喜之郎果冻制造有限公司,firm,2,阳江喜之郎果冻制造有限公司,19
阳江,阳江纳谷科技有限公司,firm,2,阳江纳谷科技有限公司,20
阳泉,杜志刚,individual,95,杜志刚,1
阳泉,王惠民,individual,19,王惠民,2
阳泉,冯文山,individual,12,冯文山,3
阳泉,刘江涛,individual,11,刘江涛,4
阳泉,卢泉生,individual,11,卢泉生,5
阳泉,朱艳红,individual,11,朱艳红,6
阳泉,王新平,individual,11,王新平,7
阳泉,王沾林,individual,11,王沾林,8
阳泉,牛占卉,individual,9,牛占卉,9
阳泉,翟秀德,individual,9,翟秀德,10
阳泉,梁永贵,individual,6,梁永贵,11
阳泉,唐清池,individual,4,唐清池,12
阳泉,山西京宇磁性材料有限公司,firm,3,山西京宇磁性材料有限公司,13
阳泉,山西太行建设开发有限公司,firm,3,山西太行建设开发有限公司,14
阳泉,山西省电力公司阳泉供电分公司,firm,3,山西省电力公司阳泉供电分公司,15
阳泉,平定莹玉陶瓷有限公司,firm,3,平定莹玉陶瓷有限公司,16
阳泉,张澎珍,individual,3,张澎珍,17
阳泉,杨振福,individual,3,杨振福,18
阳泉,郭玉宝,individual,3,郭玉宝,19
阳泉,阳泉市下千耐火材料有限公司,firm,3,阳泉市下千耐火材料有限公司,20
阿克苏地区,新疆天河化工有限公司,firm,5,新疆天河化工有限公司,1
阿克苏地区,陈卫星,individual,5,陈卫星,2
阿克苏地区,王瑞,individual,4,王瑞,3
阿克苏地区,新疆富沃药业有限公司,firm,3,新疆富沃药业有限公司,4
阿克苏地区,张朝书,individual,2,张朝书,5
阿克苏地区,王华,individual,2,王华,6
阿克苏地区,付相凯,individual,1,付相凯,7
阿克苏地区,刘忠友,individual,1,刘忠友,8
阿克苏地区,卢军,individual,1,卢军,9
阿克苏地区,帕旦木沙比尔,other,1,帕旦木沙比尔,10
阿克苏地区,斯热吉丁阿不都拉,other,1,斯热吉丁阿不都拉,11
阿克苏地区,新疆天枣源龟兹生物技术有限责任公司,firm,1,新疆天枣源龟兹生物技术有限责任公司,12
阿克苏地区,新疆新欣肥料科技发展有限公司,firm,1,新疆新欣肥料科技发展有限公司,13
阿克苏地区,李杰,individual,1,李杰,14
阿克苏地区,李林蔚,individual,1,李林蔚,15
阿克苏地区,沈维聪,individual,1,沈维聪,16
阿克苏地区,热合曼艾买提,other,1,热合曼艾买提,17
阿克苏地区,牙生玉苏甫,other,1,牙生玉苏甫,18
阿克苏地区,艾山江依迪热斯,other,1,艾山江依迪热斯,19
阿克苏地区,赵宵虎,individual,1,赵宵虎,20
阿勒泰地区,努拉合德尔汗,other,8,努拉合德尔汗,1
阿勒泰地区,新疆戈宝红麻有限公司,firm,4,新疆戈宝红麻有限公司,2
阿勒泰地区,巴哈尔古丽黄尔汗,other,3,巴哈尔古丽黄尔汗,3
阿勒泰地区,张红伟,individual,3,张红伟,4
阿勒泰地区,毛里夏里甫,other,3,毛里夏里甫,5
阿勒泰地区,巴哈尔古丽,other,2,巴哈尔古丽,6
阿勒泰地区,新疆公路管理局阿勒泰公路总段富蕴公路段,government,2,新疆公路管理局阿勒泰公路总段富蕴公路段,7
阿勒泰地区,沙依兰沙依甫拉,other,2,沙依兰沙依甫拉,8
阿勒泰地区,许正瑜,individual,2,许正瑜,9
阿勒泰地区,于新军,individual,1,于新军,10
阿勒泰地区,保尔江阿布都哈米提,other,1,保尔江阿布都哈米提,11
阿勒泰地区,党志强,individual,1,党志强,12
阿勒泰地区,包尔江阿布都哈米提,other,1,包尔江阿布都哈米提,13
阿勒泰地区,吾拉力别克赛买提,other,1,吾拉力别克赛买提,14
阿勒泰地区,周向德,individual,1,周向德,15
阿勒泰地区,巴图,individual,1,巴图,16
阿勒泰地区,张成山,individual,1,张成山,17
阿勒泰地区,新疆公路管理局阿勒泰公路总段哈巴河公路段,government,1,新疆公路管理局阿勒泰公路总段哈巴河公路段,18
阿勒泰地区,新疆维吾尔自治区交通厅公路管理局阿勒泰公路总段,government,1,新疆维吾尔自治区交通厅公路管理局阿勒泰公路总段,19
阿勒泰地区,新疆阿勒泰地区哈医医院,hospital,1,新疆阿勒泰地区哈医医院,20
阿坝藏族羌族自治州,四川鑫通新材料有限责任公司,firm,3,四川鑫通新材料有限责任公司,1
阿坝藏族羌族自治州,茂县鑫盐化工有限公司,firm,3,茂县鑫盐化工有限公司,2
阿坝藏族羌族自治州,四川国理锂材料有限公司,firm,2,四川国理锂材料有限公司,3
阿坝藏族羌族自治州,四川川西磁业有限责任公司,firm,2,四川川西磁业有限责任公司,4
阿坝藏族羌族自治州,四川省中医药科学院,univ,2,四川省中医药科学院,5
阿坝藏族羌族自治州,阿坝州九寨鼎盛科技有限责任公司,firm,2,阿坝州九寨鼎盛科技有限责任公司,6
阿坝藏族羌族自治州,九寨沟高原食品有限公司,firm,1,九寨沟高原食品有限公司,7
阿坝藏族羌族自治州,曹荣江,individual,1,曹荣江,8
阿坝藏族羌族自治州,李增太,individual,1,李增太,9
阿坝藏族羌族自治州,杨国伟,individual,1,杨国伟,10
阿坝藏族羌族自治州,柏大全,individual,1,柏大全,11
阿坝藏族羌族自治州,王宗耀,individual,1,王宗耀,12
阿坝藏族羌族自治州,罗建峰,individual,1,罗建峰,13
阿拉善盟,丽源(内蒙古)科技有限公司,firm,3,丽源(内蒙古)科技有限公司,1
阿拉善盟,内蒙古自治区阿拉善盟公路管理局,government,1,内蒙古自治区阿拉善盟公路管理局,2
阿拉善盟,王军,individual,1,王军,3
阿拉善盟,阿拉善达康三四氯乙烯有限公司,firm,1,阿拉善达康三四氯乙烯有限公司,4
阿拉尔,塔里木大学,univ,3,塔里木大学,1
阿拉尔,乐明高,individual,1,乐明高,2
阿拉尔,张琴,individual,1,张琴,3
阿拉尔,新疆生产建设兵团农一师幸福城监狱,other,1,新疆生产建设兵团农一师幸福城监狱,4
阿拉尔,阿拉尔市天宝实业有限公司,firm,1,阿拉尔市天宝实业有限公司,5
阿拉尔,高庆华,individual,1,高庆华,6
阿里地区,西藏阿里华峰矿业公司,firm,1,西藏阿里华峰矿业公司,1
陇南,刘全,individual,4,刘全,1
陇南,仝卫明,individual,2,仝卫明,2
陇南,包雁仲,individual,1,包雁仲,3
陇南,孙小燕,individual,1,孙小燕,4
陇南,常占东,individual,1,常占东,5
陇南,李飞虎,individual,1,李飞虎,6
陇南,林海,individual,1,林海,7
陇南,王德林,individual,1,王德林,8
陇南,王晓鹏,individual,1,王晓鹏,9
陇南,甘肃独一味生物制药股份有限公司,firm,1,甘肃独一味生物制药股份有限公司,10
陇南,祝耀德,individual,1,祝耀德,11
陇南,秦彦龙,individual,1,秦彦龙,12
陇南,罗建军,individual,1,罗建军,13
陇南,贾进善,individual,1,贾进善,14
陵水黎族自治县,中国热带农业科学院橡胶研究所,univ,28,中国热带农业科学院橡胶研究所,1
陵水黎族自治县,中国热带农业科学院环境与植物保护研究所,univ,22,中国热带农业科学院环境与植物保护研究所,2
陵水黎族自治县,中国热带农业科学院热带作物品种资源研究所,univ,20,中国热带农业科学院热带作物品种资源研究所,3
陵水黎族自治县,蒋盛军,individual,9,蒋盛军,4
陵水黎族自治县,刘国道,individual,5,刘国道,5
陵水黎族自治县,中国热带农业科学院,univ,2,中国热带农业科学院,6
陵水黎族自治县,华南热带农业大学种苗组培中心,univ,1,华南热带农业大学种苗组培中心,7
陵水黎族自治县,张新春,individual,1,张新春,8
陵水黎族自治县,张海德,individual,1,张海德,9
陵水黎族自治县,海南南海热带海洋生物及病害研究所,research,1,海南南海热带海洋生物及病害研究所,10
随州,湖北双剑催化剂有限公司,firm,8,湖北双剑催化剂有限公司,1
随州,湖北泰晶电子科技有限公司,firm,7,湖北泰晶电子科技有限公司,2
随州,湖北犇星化工有限责任公司,firm,7,湖北犇星化工有限责任公司,3
随州,湖北双雄催化剂有限公司,firm,6,湖北双雄催化剂有限公司,4
随州,湖北省风机厂有限公司,firm,5,湖北省风机厂有限公司,5
随州,广水轻工机械有限责任公司,firm,3,广水轻工机械有限责任公司,6
随州,林学军,other,3,林学军,7
随州,湖北同一石油化工有限公司,firm,3,湖北同一石油化工有限公司,8
随州,湖北广仁药业有限公司,firm,3,湖北广仁药业有限公司,9
随州,湖北正佳微生物工程股份有限公司,firm,3,湖北正佳微生物工程股份有限公司,10
随州,韩厚华,individual,3,韩厚华,11
随州,中意机电(湖北)鼓风机制造有限公司,firm,2,中意机电(湖北)鼓风机制造有限公司,12
随州,冯明勋,individual,2,冯明勋,13
随州,湖北三环铸造股份有限公司,firm,2,湖北三环铸造股份有限公司,14
随州,湖北华都钢琴制造有限公司,firm,2,湖北华都钢琴制造有限公司,15
随州,湖北双剑鼓风机制造有限公司,firm,2,湖北双剑鼓风机制造有限公司,16
随州,湖北武大光子科技有限公司,firm,2,湖北武大光子科技有限公司,17
随州,湖北省齐星汽车车身股份有限公司,firm,2,湖北省齐星汽车车身股份有限公司,18
随州,闻铎,individual,2,闻铎,19
随州,靳文勇,individual,2,靳文勇,20
雅安,四川农业大学,univ,44,四川农业大学,1
雅安,四川农业大学实验动物工程技术中心,univ,9,四川农业大学实验动物工程技术中心,2
雅安,四川泛华航空仪表电器厂,firm,6,四川泛华航空仪表电器厂,3
雅安,雅安三九中药材科技产业化有限公司,firm,6,雅安三九中药材科技产业化有限公司,4
雅安,秦文,individual,4,秦文,5
雅安,杨文钰,individual,3,杨文钰,6
雅安,汪建,individual,3,汪建,7
雅安,任万军,individual,2,任万军,8
雅安,四川中雅科技有限公司,firm,2,四川中雅科技有限公司,9
雅安,薛白,individual,2,薛白,10
雅安,雷沁坪,individual,2,雷沁坪,11
雅安,魏光元,individual,2,魏光元,12
雅安,中国长安汽车集团股份有限公司四川建安车桥分公司,firm,1,中国长安汽车集团股份有限公司四川建安车桥分公司,13
雅安,刘江,individual,1,刘江,14
雅安,吕小荣,individual,1,吕小荣,15
雅安,吕秀兰,individual,1,吕秀兰,16
雅安,唐君畏,individual,1,唐君畏,17
雅安,四川建安工业有限责任公司,firm,1,四川建安工业有限责任公司,18
雅安,四川航空工业川西机器厂,firm,1,四川航空工业川西机器厂,19
雅安,娄作富,individual,1,娄作富,20
青岛,海尔集团公司,firm,474,海尔集团公司,1
青岛,中国海洋大学,univ,462,中国海洋大学,2
青岛,山东科技大学,univ,273,山东科技大学,3
青岛,青岛海信电器股份有限公司,firm,272,青岛海信电器股份有限公司,4
青岛,中国科学院海洋研究所,univ,215,中国科学院海洋研究所,5
青岛,青岛科技大学,univ,196,青岛科技大学,6
青岛,青岛海信移动通信技术股份有限公司,firm,170,青岛海信移动通信技术股份有限公司,7
青岛,中国水产科学研究院黄海水产研究所,research,150,中国水产科学研究院黄海水产研究所,8
青岛,青岛大学,univ,110,青岛大学,9
青岛,山东省花生研究所,research,91,山东省花生研究所,10
