city,year,applicant_norm,clean_type,patents,applicant,rank_city_year
汕头,2009,广东粤东机械实业有限公司,firm,6,广东粤东机械实业有限公司,6
汕头,2009,林惜珠,individual,6,林惜珠,7
汕头,2009,王洪,individual,6,王洪,8
汕头,2009,陈立德,individual,6,陈立德,9
汕头,2009,李飚,individual,5,李飚,10
汕头,2009,汕头超声显示器(二厂)有限公司,firm,5,汕头超声显示器(二厂)有限公司,11
汕头,2009,钟明华,individual,5,钟明华,12
汕头,2009,李新忠,individual,4,李新忠,13
汕头,2009,汕头市骏码凯撒有限公司,firm,4,汕头市骏码凯撒有限公司,14
汕头,2009,汕头经济特区龙湖科技有限公司,firm,4,汕头经济特区龙湖科技有限公司,15
汕头,2009,广东奥飞动漫文化股份有限公司,firm,3,广东奥飞动漫文化股份有限公司,16
汕头,2009,广东猛狮电源科技股份有限公司,firm,3,广东猛狮电源科技股份有限公司,17
汕头,2009,广东金刚玻璃科技股份有限公司,firm,3,广东金刚玻璃科技股份有限公司,18
汕头,2009,张楚标,individual,3,张楚标,19
汕头,2009,徐艳萍,individual,3,徐艳萍,20
汕头,2010,广东粤东机械实业有限公司,firm,21,广东粤东机械实业有限公司,1
汕头,2010,汕头超声显示器(二厂)有限公司,firm,11,汕头超声显示器(二厂)有限公司,2
汕头,2010,钟明华,individual,11,钟明华,3
汕头,2010,张冬敏,individual,10,张冬敏,4
汕头,2010,张学荣,other,10,张学荣,5
汕头,2010,池建平,individual,10,池建平,6
汕头,2010,洪煌炳,individual,10,洪煌炳,7
汕头,2010,王洪,individual,10,王洪,8
汕头,2010,蔡丹丹,individual,10,蔡丹丹,9
汕头,2010,蔡显强,individual,10,蔡显强,10
汕头,2010,郑建雄,individual,10,郑建雄,11
汕头,2010,陈雪如,individual,10,陈雪如,12
汕头,2010,马裕涛,individual,10,马裕涛,13
汕头,2010,吴锦汉,individual,9,吴锦汉,14
汕头,2010,张少华,individual,9,张少华,15
汕头,2010,汕头大学,univ,9,汕头大学,16
汕头,2010,章聚鑫,individual,9,章聚鑫,17
汕头,2010,徐柔云,individual,8,徐柔云,18
汕头,2010,李少杰,individual,8,李少杰,19
汕头,2010,杨树鑫,individual,8,杨树鑫,20
汕头,2011,郑小玲,individual,23,郑小玲,1
汕头,2011,汕头大学,univ,22,汕头大学,2
汕头,2011,刘保兴,individual,20,刘保兴,3
汕头,2011,刘定兴,individual,20,刘定兴,4
汕头,2011,刘水燕,individual,20,刘水燕,5
汕头,2011,吴东红,individual,20,吴东红,6
汕头,2011,吴桂标,individual,20,吴桂标,7
汕头,2011,张汉秋,individual,20,张汉秋,8
汕头,2011,成绵广,individual,20,成绵广,9
汕头,2011,汕头市中乾网络科技有限公司,firm,20,汕头市中乾网络科技有限公司,10
汕头,2011,汕头市恩蜜丽妇幼用品有限公司,firm,20,汕头市恩蜜丽妇幼用品有限公司,11
汕头,2011,汕头市江源化工有限公司,firm,20,汕头市江源化工有限公司,12
汕头,2011,王金仁,individual,20,王金仁,13
汕头,2011,蔡银顺,individual,20,蔡银顺,14
汕头,2011,郑阳,individual,20,郑阳,15
汕头,2011,陈瑜,individual,20,陈瑜,16
汕头,2011,周祯璇,individual,19,周祯璇,17
汕头,2011,汕头市华馨香料有限公司,firm,19,汕头市华馨香料有限公司,18
汕头,2011,洪伟,individual,19,洪伟,19
汕头,2011,黄维乔,individual,19,黄维乔,20
汕头,2012,陈斌,individual,43,陈斌,1
汕头,2012,汕头大学,univ,32,汕头大学,2
汕头,2012,周宇,individual,29,周宇,3
汕头,2012,汕头市蒂尔曼玩具有限公司,firm,27,汕头市蒂尔曼玩具有限公司,4
汕头,2012,陈茵,individual,27,陈茵,5
汕头,2012,余鸿祥,individual,26,余鸿祥,6
汕头,2012,刘翼虎,individual,26,刘翼虎,7
汕头,2012,林忠,individual,26,林忠,8
汕头,2012,王盈一,individual,26,王盈一,9
汕头,2012,陈志晖,individual,26,陈志晖,10
汕头,2012,李宏生,individual,25,李宏生,11
汕头,2012,李淑琴,individual,25,李淑琴,12
汕头,2012,汕头市连兴实业有限公司,firm,24,汕头市连兴实业有限公司,13
汕头,2012,郑薇,individual,24,郑薇,14
汕头,2012,陈挺,individual,24,陈挺,15
汕头,2012,林振群,individual,23,林振群,16
汕头,2012,汕头市嘉鸿工艺厂有限公司,firm,21,汕头市嘉鸿工艺厂有限公司,17
汕头,2012,汕头市甜甜乐糖果食品有限公司,firm,21,汕头市甜甜乐糖果食品有限公司,18
汕头,2012,余淑华,individual,14,余淑华,19
汕头,2012,广东省宜华木业股份有限公司,firm,14,广东省宜华木业股份有限公司,20
汕头,2013,林贤文,individual,66,林贤文,1
汕头,2013,李民庆,individual,50,李民庆,2
汕头,2013,陈友望,individual,50,陈友望,3
汕头,2013,陈素洁,individual,47,陈素洁,4
汕头,2013,陈训宏,individual,46,陈训宏,5
汕头,2013,陈浠,individual,37,陈浠,6
汕头,2013,蔡静君,individual,35,蔡静君,7
汕头,2013,汕头大学,univ,31,汕头大学,8
汕头,2013,史欣祥,individual,30,史欣祥,9
汕头,2013,彭楚铭,individual,30,彭楚铭,10
汕头,2013,林末生,individual,30,林末生,11
汕头,2013,翁洵,individual,30,翁洵,12
汕头,2013,陈启章,individual,30,陈启章,13
汕头,2013,李杏娇,individual,26,李杏娇,14
汕头,2013,余淑玲,individual,25,余淑玲,15
汕头,2013,王丽珠,individual,25,王丽珠,16
汕头,2013,石家俊,individual,25,石家俊,17
汕头,2013,蔡馥帆,individual,25,蔡馥帆,18
汕头,2013,谢永生,individual,25,谢永生,19
汕头,2013,陈利洲,individual,25,陈利洲,20
汕头,2014,汕头大学,univ,50,汕头大学,1
汕头,2014,石慧,individual,47,石慧,2
汕头,2014,陈明仪,individual,45,陈明仪,3
汕头,2014,方端,individual,26,方端,4
汕头,2014,谢小燕,individual,22,谢小燕,5
汕头,2014,广东奥飞动漫文化股份有限公司,firm,19,广东奥飞动漫文化股份有限公司,6
汕头,2014,陈慧,individual,17,陈慧,7
汕头,2014,徐志强,individual,16,徐志强,8
汕头,2014,石碧华,individual,14,石碧华,9
汕头,2014,拉芳家化股份有限公司,firm,13,拉芳家化股份有限公司,10
汕头,2014,广东省金叶科技开发有限公司,firm,12,广东省金叶科技开发有限公司,11
汕头,2014,广东省宜华木业股份有限公司,firm,11,广东省宜华木业股份有限公司,12
汕头,2014,广东良得光电科技有限公司,firm,11,广东良得光电科技有限公司,13
汕头,2014,汕头市南帆电器有限公司,firm,11,汕头市南帆电器有限公司,14
汕头,2014,吴桂标,individual,10,吴桂标,15
汕头,2014,汕头大学医学院第一附属医院,hospital,10,汕头大学医学院第一附属医院,16
汕头,2014,汕头高新区奥星光通信设备有限公司,firm,10,汕头高新区奥星光通信设备有限公司,17
汕头,2014,胡粉玉,individual,10,胡粉玉,18
汕头,2014,钟婕,individual,10,钟婕,19
汕头,2014,汕头市华馨香料有限公司,firm,9,汕头市华馨香料有限公司,20
汕头,2015,汕头大学,univ,28,汕头大学,1
汕头,2015,广东天际电器股份有限公司,firm,23,广东天际电器股份有限公司,2
汕头,2015,徐志强,individual,20,徐志强,3
汕头,2015,广东奥飞动漫文化股份有限公司,firm,19,广东奥飞动漫文化股份有限公司,4
汕头,2015,广东龙湖科技股份有限公司,firm,15,广东龙湖科技股份有限公司,5
汕头,2015,汕头高新区奥星光通信设备有限公司,firm,14,汕头高新区奥星光通信设备有限公司,6
汕头,2015,蔡少娟,individual,14,蔡少娟,7
汕头,2015,名臣健康用品股份有限公司,firm,13,名臣健康用品股份有限公司,8
汕头,2015,拉芳家化股份有限公司,firm,13,拉芳家化股份有限公司,9
汕头,2015,杨毓玲,individual,13,杨毓玲,10
汕头,2015,张植强,individual,12,张植强,11
汕头,2015,汕头市骏码凯撒有限公司,firm,12,汕头市骏码凯撒有限公司,12
汕头,2015,纪荣庆,individual,12,纪荣庆,13
汕头,2015,陈丽玉,individual,12,陈丽玉,14
汕头,2015,陈利洲,individual,12,陈利洲,15
汕头,2015,汕头大学医学院第一附属医院,hospital,11,汕头大学医学院第一附属医院,16
汕头,2015,谢小燕,individual,11,谢小燕,17
汕头,2015,汕头超声显示器技术有限公司,firm,10,汕头超声显示器技术有限公司,18
汕头,2015,许昕南,individual,10,许昕南,19
汕头,2015,林旭,individual,9,林旭,20
汕头,2016,汕头大学,univ,57,汕头大学,1
汕头,2016,蔡银中,other,45,蔡银中,2
汕头,2016,吴澄彬,individual,31,吴澄彬,3
汕头,2016,蔡少青,individual,31,蔡少青,4
汕头,2016,谢小燕,individual,30,谢小燕,5
汕头,2016,赖沛杰,individual,30,赖沛杰,6
汕头,2016,吴达,individual,29,吴达,7
汕头,2016,张立山,individual,24,张立山,8
汕头,2016,李淑琴,individual,24,李淑琴,9
汕头,2016,拉芳家化股份有限公司,firm,18,拉芳家化股份有限公司,10
汕头,2016,汕头大学医学院第一附属医院,hospital,17,汕头大学医学院第一附属医院,11
汕头,2016,奥飞娱乐股份有限公司,firm,15,奥飞娱乐股份有限公司,12
汕头,2016,林振慧,individual,15,林振慧,13
汕头,2016,宏杰内衣股份有限公司,firm,14,宏杰内衣股份有限公司,14
汕头,2016,汕头市超声仪器研究所有限公司,firm,13,汕头市超声仪器研究所有限公司,15
汕头,2016,广东龙湖科技股份有限公司,firm,12,广东龙湖科技股份有限公司,16
汕头,2016,林擎浩,individual,11,林擎浩,17
汕头,2016,汕头大学医学院,univ,10,汕头大学医学院,18
汕头,2016,南澳县金山农业发展有限公司,firm,9,南澳县金山农业发展有限公司,19
汕头,2016,广东天际电器股份有限公司,firm,9,广东天际电器股份有限公司,20
汕头,2017,汕头大学,univ,81,汕头大学,1
汕头,2017,戴宗海,individual,60,戴宗海,2
汕头,2017,陈丹娜,individual,54,陈丹娜,3
汕头,2017,黄妙珊,individual,52,黄妙珊,4
汕头,2017,谢小燕,individual,40,谢小燕,5
汕头,2017,吴晓洁,individual,35,吴晓洁,6
汕头,2017,吴澄彬,individual,35,吴澄彬,7
汕头,2017,蔡银中,other,35,蔡银中,8
汕头,2017,张立山,individual,34,张立山,9
汕头,2017,陈茵,individual,34,陈茵,10
汕头,2017,奥飞娱乐股份有限公司,firm,25,奥飞娱乐股份有限公司,11
汕头,2017,陈仕秋,individual,23,陈仕秋,12
汕头,2017,汕头市骏码凯撒有限公司,firm,22,汕头市骏码凯撒有限公司,13
汕头,2017,拉芳家化股份有限公司,firm,21,拉芳家化股份有限公司,14
汕头,2017,广东天际电器股份有限公司,firm,17,广东天际电器股份有限公司,15
汕头,2017,李宏生,individual,15,李宏生,16
汕头,2017,杨明华,individual,15,杨明华,17
汕头,2017,谢映虹,individual,15,谢映虹,18
汕头,2017,广东电网有限责任公司汕头供电局,firm,12,广东电网有限责任公司汕头供电局,19
汕头,2017,张仕英,individual,12,张仕英,20
汕头,2018,汕头大学,univ,102,汕头大学,1
汕头,2018,蔡银中,other,45,蔡银中,2
汕头,2018,吴澄彬,individual,44,吴澄彬,3
汕头,2018,蔡少青,individual,44,蔡少青,4
汕头,2018,谢瀚,individual,44,谢瀚,5
汕头,2018,赖沛杰,individual,39,赖沛杰,6
汕头,2018,谢粉红,individual,21,谢粉红,7
汕头,2018,拉芳家化股份有限公司,firm,18,拉芳家化股份有限公司,8
汕头,2018,汕头东风印刷股份有限公司,firm,18,汕头东风印刷股份有限公司,9
汕头,2018,周宇,individual,17,周宇,10
汕头,2018,吴惠琼,individual,16,吴惠琼,11
汕头,2018,张立山,individual,15,张立山,12
汕头,2018,汕头市骏码凯撒有限公司,firm,15,汕头市骏码凯撒有限公司,13
汕头,2018,王海坚,individual,15,王海坚,14
汕头,2018,奥飞娱乐股份有限公司,firm,14,奥飞娱乐股份有限公司,15
汕头,2018,广东天际电器股份有限公司,firm,13,广东天际电器股份有限公司,16
汕头,2018,谢乒,individual,13,谢乒,17
汕头,2018,三椒口腔健康股份有限公司,firm,12,三椒口腔健康股份有限公司,18
汕头,2018,广东柏亚化妆品有限公司,firm,12,广东柏亚化妆品有限公司,19
汕头,2018,宜华生活科技股份有限公司,firm,11,宜华生活科技股份有限公司,20
汕头,2019,汕头大学,univ,165,汕头大学,1
汕头,2019,奥飞娱乐股份有限公司,firm,36,奥飞娱乐股份有限公司,2
汕头,2019,汕头东风印刷股份有限公司,firm,31,汕头东风印刷股份有限公司,3
汕头,2019,汕头大学医学院第一附属医院,hospital,30,汕头大学医学院第一附属医院,4
汕头,2019,广东安德力新材料有限公司,firm,25,广东安德力新材料有限公司,5
汕头,2019,广东天际电器股份有限公司,firm,16,广东天际电器股份有限公司,6
汕头,2019,广东省金叶科技开发有限公司,firm,14,广东省金叶科技开发有限公司,7
汕头,2019,汕头超声显示器技术有限公司,firm,13,汕头超声显示器技术有限公司,8
汕头,2019,广东伊家汤药品有限公司,firm,12,广东伊家汤药品有限公司,9
汕头,2019,广东因特厨信息技术有限公司,firm,11,广东因特厨信息技术有限公司,10
汕头,2019,汕头出入境检验检疫局检验检疫技术中心,research,11,汕头出入境检验检疫局检验检疫技术中心,11
汕头,2019,汕头市澄海区骏意设计有限公司,firm,11,汕头市澄海区骏意设计有限公司,12
汕头,2019,张媛淇,individual,10,张媛淇,13
汕头,2019,华能国际电力股份有限公司海门电厂,firm,9,华能国际电力股份有限公司海门电厂,14
汕头,2019,广东仙方谷健康科技有限公司,firm,9,广东仙方谷健康科技有限公司,15
汕头,2019,广东双骏生物科技有限公司,firm,9,广东双骏生物科技有限公司,16
汕头,2019,广东三三智能科技有限公司,firm,8,广东三三智能科技有限公司,17
汕头,2019,广东鑫瑞新材料科技有限公司,firm,8,广东鑫瑞新材料科技有限公司,18
汕头,2019,汕头市甜甜乐糖果食品有限公司,firm,8,汕头市甜甜乐糖果食品有限公司,19
汕头,2019,广东粤东机械实业有限公司,firm,7,广东粤东机械实业有限公司,20
汕头,2020,汕头大学,univ,158,汕头大学,1
汕头,2020,名臣健康用品股份有限公司,firm,22,名臣健康用品股份有限公司,2
汕头,2020,王跃辉,individual,19,王跃辉,3
汕头,2020,奥飞娱乐股份有限公司,firm,18,奥飞娱乐股份有限公司,4
汕头,2020,广东安德力新材料有限公司,firm,15,广东安德力新材料有限公司,5
汕头,2020,仙乐健康科技股份有限公司,firm,14,仙乐健康科技股份有限公司,6
汕头,2020,广东华兴银行股份有限公司,firm,14,广东华兴银行股份有限公司,7
汕头,2020,广东联和环保科技有限公司,firm,12,广东联和环保科技有限公司,8
汕头,2020,汕头大学医学院,univ,12,汕头大学医学院,9
汕头,2020,汕头超声显示器技术有限公司,firm,12,汕头超声显示器技术有限公司,10
汕头,2020,华能国际电力股份有限公司海门电厂,firm,11,华能国际电力股份有限公司海门电厂,11
汕头,2020,广东汕头超声电子股份有限公司,firm,11,广东汕头超声电子股份有限公司,12
汕头,2020,广东省金叶科技开发有限公司,firm,11,广东省金叶科技开发有限公司,13
汕头,2020,汕头市超声仪器研究所有限公司,firm,11,汕头市超声仪器研究所有限公司,14
汕头,2020,广东一芙化妆品有限公司,firm,10,广东一芙化妆品有限公司,15
汕头,2020,汕头市培芝食品有限公司,firm,10,汕头市培芝食品有限公司,16
汕头,2020,汕头市谷源新能源有限公司,firm,10,汕头市谷源新能源有限公司,17
汕头,2020,广东金明精机股份有限公司,firm,9,广东金明精机股份有限公司,18
汕头,2020,汕头市尚一工艺有限公司,firm,9,汕头市尚一工艺有限公司,19
汕头,2020,汕头市杰泰电子科技有限公司,firm,9,汕头市杰泰电子科技有限公司,20
