city,year,total_patents,top20_patents,top20_firm_share_total,top20_firm_share_top20,top20_government_share_total,top20_government_share_top20,top20_hospital_share_total,top20_hospital_share_top20,top20_individual_share_total,top20_individual_share_top20,top20_other_share_total,top20_other_share_top20,top20_research_share_total,top20_research_share_top20,top20_univ_share_total,top20_univ_share_top20
资阳,2017,402,252,0.30597014925373134,0.4880952380952381,0.0,0.0,0.0,0.0,0.3208955223880597,0.5119047619047619,0.0,0.0,0.0,0.0,0.0,0.0
资阳,2018,267,164,0.4943820224719101,0.8048780487804879,0.0,0.0,0.0,0.0,0.1198501872659176,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.0
资阳,2019,270,164,0.5518518518518518,0.9085365853658537,0.0,0.0,0.0,0.0,0.044444444444444446,0.07317073170731707,0.0,0.0,0.0,0.0,0.011111111111111112,0.018292682926829267
资阳,2020,262,148,0.4770992366412214,0.8445945945945946,0.0,0.0,0.0,0.0,0.08778625954198473,0.1554054054054054,0.0,0.0,0.0,0.0,0.0,0.0
资阳,2021,245,109,0.37551020408163266,0.8440366972477065,0.0,0.0,0.024489795918367346,0.05504587155963303,0.044897959183673466,0.10091743119266056,0.0,0.0,0.0,0.0,0.0,0.0
资阳,2022,197,128,0.6294416243654822,0.96875,0.0,0.0,0.02030456852791878,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资阳,2023,171,98,0.5321637426900585,0.9285714285714286,0.0,0.0,0.029239766081871343,0.05102040816326531,0.011695906432748537,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0
赣州,2008,59,39,0.0847457627118644,0.1282051282051282,0.0,0.0,0.0,0.0,0.5084745762711864,0.7692307692307693,0.0,0.0,0.0,0.0,0.06779661016949153,0.10256410256410256
赣州,2009,85,52,0.10588235294117647,0.17307692307692307,0.0,0.0,0.0,0.0,0.3411764705882353,0.5576923076923077,0.0,0.0,0.0,0.0,0.16470588235294117,0.2692307692307692
赣州,2010,183,120,0.3879781420765027,0.5916666666666667,0.0,0.0,0.0,0.0,0.11475409836065574,0.175,0.01639344262295082,0.025,0.0,0.0,0.1366120218579235,0.20833333333333334
赣州,2011,195,99,0.14358974358974358,0.2828282828282828,0.0,0.0,0.0,0.0,0.14871794871794872,0.29292929292929293,0.0,0.0,0.0,0.0,0.2153846153846154,0.42424242424242425
赣州,2012,232,144,0.3793103448275862,0.6111111111111112,0.0,0.0,0.0,0.0,0.04741379310344827,0.0763888888888889,0.0,0.0,0.0,0.0,0.1939655172413793,0.3125
赣州,2013,283,158,0.1872791519434629,0.33544303797468356,0.0,0.0,0.0,0.0,0.06007067137809187,0.10759493670886076,0.0,0.0,0.014134275618374558,0.02531645569620253,0.2968197879858657,0.5316455696202531
赣州,2014,375,184,0.14933333333333335,0.30434782608695654,0.0,0.0,0.0,0.0,0.029333333333333333,0.059782608695652176,0.008,0.016304347826086956,0.010666666666666666,0.021739130434782608,0.29333333333333333,0.5978260869565217
赣州,2015,482,227,0.17427385892116182,0.3700440528634361,0.0,0.0,0.0,0.0,0.04149377593360996,0.0881057268722467,0.0,0.0,0.01037344398340249,0.022026431718061675,0.24481327800829875,0.5198237885462555
赣州,2016,1064,593,0.05639097744360902,0.10118043844856661,0.0,0.0,0.0,0.0,0.3026315789473684,0.5430016863406408,0.0,0.0,0.0,0.0,0.19830827067669174,0.35581787521079256
赣州,2017,2441,877,0.18721835313396148,0.5210946408209807,0.0,0.0,0.0,0.0,0.062269561655059404,0.1733181299885975,0.0,0.0,0.0,0.0,0.10979106923392053,0.3055872291904219
赣州,2018,2266,928,0.23962930273609886,0.5851293103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.018976169461606355,0.04633620689655173,0.0,0.0,0.15092674315975288,0.36853448275862066
赣州,2019,2065,863,0.10072639225181598,0.2410196987253766,0.0,0.0,0.006295399515738499,0.015063731170336037,0.0,0.0,0.0,0.0,0.012106537530266344,0.028968713789107765,0.29878934624697334,0.7149478563151797
赣州,2020,3476,931,0.10299194476409666,0.3845327604726101,0.0,0.0,0.005753739930955121,0.021482277121374866,0.0,0.0,0.0,0.0,0.015535097813578827,0.05800214822771214,0.14355581127733028,0.5359828141783028
赣州,2021,3239,922,0.084594010497067,0.29718004338394793,0.0,0.0,0.009570855202222908,0.033622559652928416,0.004631058968817536,0.016268980477223426,0.0,0.0,0.021920345785736338,0.0770065075921909,0.1639394874961408,0.5759219088937093
赣州,2022,3799,1238,0.08844432745459331,0.27140549273021003,0.0,0.0,0.016846538562779678,0.051696284329563816,0.0,0.0,0.0,0.0,0.04185311924190577,0.1284329563812601,0.17873124506449065,0.5484652665589661
赣州,2023,4451,1124,0.07548865423500337,0.298932384341637,0.0,0.0,0.00853740732419681,0.033807829181494664,0.0,0.0,0.0,0.0,0.04515839137272523,0.17882562277580072,0.12334306897326444,0.4884341637010676
赤峰,2008,34,33,0.08823529411764706,0.09090909090909091,0.0,0.0,0.0,0.0,0.8529411764705882,0.8787878787878788,0.029411764705882353,0.030303030303030304,0.0,0.0,0.0,0.0
赤峰,2009,54,32,0.1111111111111111,0.1875,0.0,0.0,0.0,0.0,0.48148148148148145,0.8125,0.0,0.0,0.0,0.0,0.0,0.0
赤峰,2010,116,73,0.1896551724137931,0.3013698630136986,0.0,0.0,0.0,0.0,0.4396551724137931,0.6986301369863014,0.0,0.0,0.0,0.0,0.0,0.0
赤峰,2011,89,52,0.2696629213483146,0.46153846153846156,0.0,0.0,0.0,0.0,0.3146067415730337,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
赤峰,2012,91,57,0.1978021978021978,0.3157894736842105,0.0,0.0,0.0,0.0,0.37362637362637363,0.5964912280701754,0.0,0.0,0.03296703296703297,0.05263157894736842,0.02197802197802198,0.03508771929824561
赤峰,2013,126,57,0.15079365079365079,0.3333333333333333,0.0,0.0,0.015873015873015872,0.03508771929824561,0.25396825396825395,0.5614035087719298,0.0,0.0,0.031746031746031744,0.07017543859649122,0.0,0.0
赤峰,2014,152,77,0.34868421052631576,0.6883116883116883,0.0,0.0,0.0,0.0,0.1118421052631579,0.22077922077922077,0.0,0.0,0.02631578947368421,0.05194805194805195,0.019736842105263157,0.03896103896103896
赤峰,2015,153,65,0.1895424836601307,0.4461538461538462,0.0,0.0,0.0,0.0,0.16993464052287582,0.4,0.0,0.0,0.0457516339869281,0.1076923076923077,0.0196078431372549,0.046153846153846156
赤峰,2016,194,92,0.27319587628865977,0.5760869565217391,0.0,0.0,0.0,0.0,0.18556701030927836,0.391304347826087,0.0,0.0,0.0,0.0,0.015463917525773196,0.03260869565217391
赤峰,2017,189,82,0.24867724867724866,0.573170731707317,0.0,0.0,0.0,0.0,0.15343915343915343,0.35365853658536583,0.0,0.0,0.0,0.0,0.031746031746031744,0.07317073170731707
赤峰,2018,271,100,0.22509225092250923,0.61,0.0,0.0,0.0,0.0,0.0959409594095941,0.26,0.02952029520295203,0.08,0.0,0.0,0.01845018450184502,0.05
赤峰,2019,393,200,0.25190839694656486,0.495,0.0,0.0,0.0,0.0,0.178117048346056,0.35,0.017811704834605598,0.035,0.0,0.0,0.061068702290076333,0.12
赤峰,2020,436,165,0.0779816513761468,0.20606060606060606,0.0,0.0,0.03669724770642202,0.09696969696969697,0.24541284403669725,0.6484848484848484,0.0,0.0,0.0,0.0,0.01834862385321101,0.048484848484848485
赤峰,2021,438,175,0.1963470319634703,0.49142857142857144,0.0,0.0,0.02054794520547945,0.05142857142857143,0.13013698630136986,0.32571428571428573,0.0273972602739726,0.06857142857142857,0.0,0.0,0.02511415525114155,0.06285714285714286
赤峰,2022,380,184,0.2736842105263158,0.5652173913043478,0.0,0.0,0.015789473684210527,0.03260869565217391,0.039473684210526314,0.08152173913043478,0.06578947368421052,0.1358695652173913,0.039473684210526314,0.08152173913043478,0.05,0.10326086956521739
赤峰,2023,365,179,0.3863013698630137,0.7877094972067039,0.0,0.0,0.030136986301369864,0.061452513966480445,0.0,0.0,0.024657534246575342,0.05027932960893855,0.024657534246575342,0.05027932960893855,0.024657534246575342,0.05027932960893855
辽源,2008,11,11,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2009,20,20,0.35,0.35,0.0,0.0,0.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2010,22,22,0.5909090909090909,0.5909090909090909,0.0,0.0,0.0,0.0,0.4090909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2011,21,21,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0,0.8095238095238095,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2012,30,30,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2013,36,35,0.6666666666666666,0.6857142857142857,0.0,0.0,0.0,0.0,0.3055555555555556,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2014,31,27,0.3870967741935484,0.4444444444444444,0.0,0.0,0.0,0.0,0.4838709677419355,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2015,41,37,0.4878048780487805,0.5405405405405406,0.0,0.0,0.0,0.0,0.4146341463414634,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2016,58,43,0.5344827586206896,0.7209302325581395,0.0,0.0,0.0,0.0,0.20689655172413793,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2017,69,58,0.7681159420289855,0.9137931034482759,0.0,0.0,0.0,0.0,0.07246376811594203,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2018,111,96,0.40540540540540543,0.46875,0.0,0.0,0.0,0.0,0.4594594594594595,0.53125,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2019,81,66,0.5802469135802469,0.7121212121212122,0.0,0.0,0.0,0.0,0.2345679012345679,0.2878787878787879,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2020,112,90,0.5357142857142857,0.6666666666666666,0.0,0.0,0.0,0.0,0.25892857142857145,0.32222222222222224,0.008928571428571428,0.011111111111111112,0.0,0.0,0.0,0.0
辽源,2021,97,81,0.4948453608247423,0.5925925925925926,0.0,0.0,0.0,0.0,0.3402061855670103,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0
辽源,2022,107,79,0.5887850467289719,0.7974683544303798,0.0,0.0,0.018691588785046728,0.02531645569620253,0.12149532710280374,0.16455696202531644,0.009345794392523364,0.012658227848101266,0.0,0.0,0.0,0.0
辽源,2023,129,107,0.7674418604651163,0.9252336448598131,0.0,0.0,0.0,0.0,0.06201550387596899,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2008,140,76,0.06428571428571428,0.11842105263157894,0.0,0.0,0.0,0.0,0.44285714285714284,0.8157894736842105,0.0,0.0,0.0,0.0,0.03571428571428571,0.06578947368421052
辽阳,2009,129,51,0.031007751937984496,0.0784313725490196,0.0,0.0,0.0,0.0,0.3643410852713178,0.9215686274509803,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2010,104,63,0.3269230769230769,0.5396825396825397,0.0,0.0,0.0,0.0,0.27884615384615385,0.4603174603174603,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2011,114,73,0.45614035087719296,0.7123287671232876,0.0,0.0,0.0,0.0,0.18421052631578946,0.2876712328767123,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2012,117,76,0.5042735042735043,0.7763157894736842,0.0,0.0,0.0,0.0,0.11965811965811966,0.18421052631578946,0.0,0.0,0.017094017094017096,0.02631578947368421,0.008547008547008548,0.013157894736842105
辽阳,2013,161,89,0.42857142857142855,0.7752808988764045,0.0,0.0,0.0,0.0,0.12422360248447205,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2014,190,103,0.4,0.7378640776699029,0.0,0.0,0.0,0.0,0.14210526315789473,0.2621359223300971,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2015,158,89,0.45569620253164556,0.8089887640449438,0.0,0.0,0.0,0.0,0.10759493670886076,0.19101123595505617,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2016,249,139,0.3815261044176707,0.6834532374100719,0.0,0.0,0.0,0.0,0.17670682730923695,0.31654676258992803,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2017,300,221,0.6333333333333333,0.8597285067873304,0.0,0.0,0.0,0.0,0.10333333333333333,0.14027149321266968,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2018,319,248,0.670846394984326,0.8629032258064516,0.0,0.0,0.0,0.0,0.09404388714733543,0.12096774193548387,0.0,0.0,0.0,0.0,0.012539184952978056,0.016129032258064516
辽阳,2019,250,172,0.552,0.8023255813953488,0.0,0.0,0.0,0.0,0.136,0.19767441860465115,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2020,353,227,0.5609065155807366,0.8722466960352423,0.0,0.0,0.0,0.0,0.0821529745042493,0.1277533039647577,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2021,273,172,0.5091575091575091,0.8081395348837209,0.0,0.0,0.0,0.0,0.12087912087912088,0.19186046511627908,0.0,0.0,0.0,0.0,0.0,0.0
辽阳,2022,190,127,0.6526315789473685,0.9763779527559056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015789473684210527,0.023622047244094488
辽阳,2023,229,130,0.537117903930131,0.9461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.05384615384615385
达州,2008,19,19,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.6842105263157895,0.6842105263157895,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0
达州,2009,32,32,0.21875,0.21875,0.0,0.0,0.0,0.0,0.78125,0.78125,0.0,0.0,0.0,0.0,0.0,0.0
达州,2010,37,33,0.2702702702702703,0.30303030303030304,0.0,0.0,0.0,0.0,0.5135135135135135,0.5757575757575758,0.10810810810810811,0.12121212121212122,0.0,0.0,0.0,0.0
达州,2011,39,36,0.6153846153846154,0.6666666666666666,0.0,0.0,0.0,0.0,0.28205128205128205,0.3055555555555556,0.0,0.0,0.0,0.0,0.02564102564102564,0.027777777777777776
达州,2012,92,70,0.5652173913043478,0.7428571428571429,0.0,0.0,0.0,0.0,0.14130434782608695,0.18571428571428572,0.0,0.0,0.021739130434782608,0.02857142857142857,0.03260869565217391,0.04285714285714286
达州,2013,84,55,0.4880952380952381,0.7454545454545455,0.0,0.0,0.0,0.0,0.13095238095238096,0.2,0.03571428571428571,0.05454545454545454,0.0,0.0,0.0,0.0
达州,2014,167,109,0.25149700598802394,0.3853211009174312,0.0,0.0,0.0,0.0,0.38922155688622756,0.5963302752293578,0.011976047904191617,0.01834862385321101,0.0,0.0,0.0,0.0
达州,2015,166,84,0.3855421686746988,0.7619047619047619,0.0,0.0,0.0,0.0,0.0963855421686747,0.19047619047619047,0.024096385542168676,0.047619047619047616,0.0,0.0,0.0,0.0
达州,2016,176,89,0.4659090909090909,0.9213483146067416,0.0,0.0,0.0,0.0,0.028409090909090908,0.056179775280898875,0.0,0.0,0.0,0.0,0.011363636363636364,0.02247191011235955
达州,2017,298,166,0.4261744966442953,0.7650602409638554,0.0,0.0,0.0,0.0,0.1040268456375839,0.18674698795180722,0.0,0.0,0.0,0.0,0.026845637583892617,0.04819277108433735
达州,2018,280,129,0.21428571428571427,0.46511627906976744,0.0,0.0,0.014285714285714285,0.031007751937984496,0.11785714285714285,0.2558139534883721,0.04642857142857143,0.10077519379844961,0.0,0.0,0.06785714285714285,0.14728682170542637
达州,2019,264,117,0.2878787878787879,0.6495726495726496,0.0,0.0,0.0,0.0,0.10984848484848485,0.24786324786324787,0.0,0.0,0.01893939393939394,0.042735042735042736,0.026515151515151516,0.05982905982905983
达州,2020,325,130,0.10153846153846154,0.25384615384615383,0.0,0.0,0.0,0.0,0.27076923076923076,0.676923076923077,0.0,0.0,0.015384615384615385,0.038461538461538464,0.012307692307692308,0.03076923076923077
达州,2021,382,130,0.21727748691099477,0.6384615384615384,0.0,0.0,0.013089005235602094,0.038461538461538464,0.0968586387434555,0.2846153846153846,0.0,0.0,0.013089005235602094,0.038461538461538464,0.0,0.0
达州,2022,349,144,0.28653295128939826,0.6944444444444444,0.0,0.0,0.04011461318051576,0.09722222222222222,0.011461318051575931,0.027777777777777776,0.0,0.0,0.0,0.0,0.07449856733524356,0.18055555555555555
达州,2023,376,152,0.2553191489361702,0.631578947368421,0.0,0.0,0.018617021276595744,0.046052631578947366,0.0,0.0,0.0,0.0,0.013297872340425532,0.03289473684210526,0.11702127659574468,0.2894736842105263
运城,2008,79,54,0.4810126582278481,0.7037037037037037,0.0,0.0,0.0,0.0,0.20253164556962025,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0
运城,2009,105,77,0.41904761904761906,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.38961038961038963,0.0,0.0,0.0,0.0,0.02857142857142857,0.03896103896103896
运城,2010,115,87,0.591304347826087,0.7816091954022989,0.0,0.0,0.0,0.0,0.13043478260869565,0.1724137931034483,0.0,0.0,0.034782608695652174,0.04597701149425287,0.0,0.0
运城,2011,165,117,0.5818181818181818,0.8205128205128205,0.0,0.0,0.0,0.0,0.08484848484848485,0.11965811965811966,0.0,0.0,0.0,0.0,0.04242424242424243,0.05982905982905983
运城,2012,236,158,0.6271186440677966,0.9367088607594937,0.0,0.0,0.0,0.0,0.025423728813559324,0.0379746835443038,0.0,0.0,0.01694915254237288,0.02531645569620253,0.0,0.0
运城,2013,316,197,0.560126582278481,0.8984771573604061,0.0,0.0,0.0,0.0,0.0379746835443038,0.06091370558375635,0.0,0.0,0.02531645569620253,0.04060913705583756,0.0,0.0
运城,2014,294,191,0.5102040816326531,0.7853403141361257,0.0,0.0,0.0,0.0,0.09523809523809523,0.14659685863874344,0.0,0.0,0.04421768707482993,0.06806282722513089,0.0,0.0
运城,2015,307,193,0.4169381107491857,0.6632124352331606,0.0,0.0,0.0,0.0,0.1237785016286645,0.19689119170984457,0.0,0.0,0.05537459283387622,0.08808290155440414,0.03257328990228013,0.05181347150259067
运城,2016,388,239,0.4587628865979381,0.7447698744769874,0.0,0.0,0.0,0.0,0.05412371134020619,0.08786610878661087,0.0,0.0,0.028350515463917526,0.04602510460251046,0.07474226804123711,0.12133891213389121
运城,2017,599,259,0.27212020033388984,0.6293436293436293,0.0,0.0,0.0,0.0,0.09348914858096828,0.21621621621621623,0.0,0.0,0.011686143572621035,0.02702702702702703,0.05509181969949917,0.1274131274131274
运城,2018,708,302,0.2853107344632768,0.6688741721854304,0.0,0.0,0.0,0.0,0.07768361581920905,0.18211920529801323,0.0,0.0,0.0,0.0,0.0635593220338983,0.1490066225165563
运城,2019,645,341,0.3674418604651163,0.6950146627565983,0.0,0.0,0.0,0.0,0.09457364341085271,0.17888563049853373,0.0,0.0,0.012403100775193798,0.02346041055718475,0.05426356589147287,0.10263929618768329
运城,2020,807,419,0.3395291201982652,0.6539379474940334,0.0,0.0,0.0,0.0,0.13011152416356878,0.25059665871121717,0.0,0.0,0.012391573729863693,0.02386634844868735,0.03717472118959108,0.07159904534606205
运城,2021,756,324,0.3558201058201058,0.8302469135802469,0.0,0.0,0.0,0.0,0.037037037037037035,0.08641975308641975,0.0,0.0,0.01455026455026455,0.033950617283950615,0.021164021164021163,0.04938271604938271
运城,2022,545,281,0.4917431192660551,0.9537366548042705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.017793594306049824,0.014678899082568808,0.028469750889679714
运城,2023,709,345,0.45698166431593795,0.9391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007052186177715092,0.014492753623188406,0.022566995768688293,0.0463768115942029
连云港,2008,218,124,0.1834862385321101,0.3225806451612903,0.0,0.0,0.0,0.0,0.21100917431192662,0.3709677419354839,0.0,0.0,0.0,0.0,0.1743119266055046,0.3064516129032258
连云港,2009,359,162,0.1615598885793872,0.35802469135802467,0.0,0.0,0.0,0.0,0.17548746518105848,0.3888888888888889,0.0,0.0,0.008356545961002786,0.018518518518518517,0.10584958217270195,0.2345679012345679
连云港,2010,511,168,0.1506849315068493,0.4583333333333333,0.0,0.0,0.0,0.0,0.10371819960861056,0.31547619047619047,0.0,0.0,0.015655577299412915,0.047619047619047616,0.05870841487279843,0.17857142857142858
连云港,2011,856,291,0.1810747663551402,0.5326460481099656,0.0,0.0,0.0,0.0,0.07476635514018691,0.21993127147766323,0.0,0.0,0.015186915887850467,0.044673539518900345,0.0689252336448598,0.2027491408934708
连云港,2012,876,377,0.1415525114155251,0.32891246684350134,0.0,0.0,0.0,0.0,0.17123287671232876,0.3978779840848806,0.0,0.0,0.03538812785388128,0.08222811671087533,0.0821917808219178,0.1909814323607427
连云港,2013,945,368,0.24444444444444444,0.6277173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06984126984126984,0.1793478260869565,0.07513227513227513,0.19293478260869565
连云港,2014,1386,421,0.09884559884559885,0.3254156769596199,0.0,0.0,0.0,0.0,0.1240981240981241,0.4085510688836104,0.0,0.0,0.022366522366522368,0.07363420427553444,0.05844155844155844,0.19239904988123516
连云港,2015,1068,504,0.2883895131086142,0.6111111111111112,0.0,0.0,0.0,0.0,0.054307116104868915,0.11507936507936507,0.0,0.0,0.07771535580524344,0.16468253968253968,0.05149812734082397,0.10912698412698413
连云港,2016,1480,631,0.31486486486486487,0.7385103011093502,0.0,0.0,0.0,0.0,0.02702702702702703,0.06339144215530904,0.0,0.0,0.037162162162162164,0.08716323296354993,0.0472972972972973,0.1109350237717908
连云港,2017,1739,663,0.25704427832087406,0.6742081447963801,0.0,0.0,0.0,0.0,0.04427832087406555,0.11613876319758673,0.0063254744105807935,0.016591251885369532,0.03162737205290397,0.08295625942684766,0.041978148361127086,0.11010558069381599
连云港,2018,1940,756,0.30721649484536084,0.7883597883597884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027835051546391754,0.07142857142857142,0.05463917525773196,0.1402116402116402
连云港,2019,1754,823,0.3580387685290764,0.7630619684082625,0.0,0.0,0.0,0.0,0.007411630558722919,0.015795868772782502,0.0,0.0,0.03534777651083238,0.07533414337788578,0.06841505131128849,0.14580801944106925
连云港,2020,2947,1154,0.27994570749915165,0.7149046793760832,0.0,0.0,0.008822531387852052,0.022530329289428077,0.0,0.0,0.009501187648456057,0.024263431542461005,0.024092297251442144,0.06152512998266898,0.06922293858160841,0.17677642980935876
连云港,2021,2856,1176,0.2976190476190476,0.7227891156462585,0.0,0.0,0.010854341736694677,0.026360544217687076,0.0,0.0,0.0,0.0,0.031512605042016806,0.07653061224489796,0.07177871148459383,0.17431972789115646
连云港,2022,3071,1165,0.2637577336372517,0.6952789699570815,0.0,0.0,0.0185607294041029,0.048927038626609444,0.0,0.0,0.0,0.0,0.011722565939433409,0.030901287553648068,0.08531422989254314,0.22489270386266094
连云港,2023,4117,1376,0.2113189215448142,0.6322674418604651,0.0,0.0,0.010930289045421423,0.032703488372093026,0.0,0.0,0.009230021860578091,0.027616279069767442,0.0,0.0,0.10274471702696138,0.3074127906976744
迪庆,2020,4,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
迪庆,2021,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
迪庆,2022,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
迪庆,2023,17,17,0.8823529411764706,0.8823529411764706,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0
迪庆藏族自治州,2009,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2010,6,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2011,6,6,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2012,9,9,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2013,10,10,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2014,15,15,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0
迪庆藏族自治州,2015,18,18,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
迪庆藏族自治州,2016,52,43,0.75,0.9069767441860465,0.0,0.0,0.0,0.0,0.07692307692307693,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2017,162,136,0.32098765432098764,0.38235294117647056,0.0,0.0,0.0,0.0,0.5185185185185185,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2018,22,22,0.8636363636363636,0.8636363636363636,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0
迪庆藏族自治州,2019,25,25,0.88,0.88,0.0,0.0,0.0,0.0,0.08,0.08,0.04,0.04,0.0,0.0,0.0,0.0
迪庆藏族自治州,2020,43,43,0.9302325581395349,0.9302325581395349,0.0,0.0,0.0,0.0,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2021,40,40,0.65,0.65,0.0,0.0,0.0,0.0,0.325,0.325,0.025,0.025,0.0,0.0,0.0,0.0
迪庆藏族自治州,2022,18,18,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
迪庆藏族自治州,2023,32,32,0.6875,0.6875,0.0,0.0,0.0625,0.0625,0.03125,0.03125,0.21875,0.21875,0.0,0.0,0.0,0.0
通化,2008,74,52,0.5,0.7115384615384616,0.0,0.0,0.0,0.0,0.20270270270270271,0.28846153846153844,0.0,0.0,0.0,0.0,0.0,0.0
通化,2009,86,47,0.27906976744186046,0.5106382978723404,0.0,0.0,0.0,0.0,0.2441860465116279,0.44680851063829785,0.0,0.0,0.023255813953488372,0.0425531914893617,0.0,0.0
通化,2010,55,37,0.34545454545454546,0.5135135135135135,0.0,0.0,0.0,0.0,0.2909090909090909,0.43243243243243246,0.0,0.0,0.0,0.0,0.03636363636363636,0.05405405405405406
通化,2011,130,83,0.5384615384615384,0.8433734939759037,0.0,0.0,0.0,0.0,0.06153846153846154,0.0963855421686747,0.0,0.0,0.0,0.0,0.038461538461538464,0.060240963855421686
通化,2012,138,87,0.4420289855072464,0.7011494252873564,0.0,0.0,0.0,0.0,0.050724637681159424,0.08045977011494253,0.0,0.0,0.028985507246376812,0.04597701149425287,0.10869565217391304,0.1724137931034483
通化,2013,146,96,0.3835616438356164,0.5833333333333334,0.0,0.0,0.0,0.0,0.1232876712328767,0.1875,0.0,0.0,0.0,0.0,0.1506849315068493,0.22916666666666666
