股票代码,年份,省份,城市,城市代码,行业代码,是否ST类,企业创新韧性1,企业创新韧性2,企业创新韧性3,企业创新韧性4,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock,ln1p_idc_stock_l1,ln1p_idc_new_l1
600322,2024,天津市,天津市,120000,K70,0,,,,,2,969,1.0986123,6.877296,0,0
300407,2024,天津市,天津市,120000,C38,0,8.4597569,1.420563,30.923145,1.0000039,2,969,1.0986123,6.877296,0,0
601808,2024,天津市,天津市,120000,B11,0,-2.2705076,.89452964,8.1039457,.99995756,2,969,1.0986123,6.877296,0,0
825,2000,山西省,太原市,140100,C31,0,,,,,0,0,0,0,0,0
795,2000,山西省,太原市,140100,C30,0,,,,,0,0,0,0,0,0
983,2000,山西省,太原市,140100,B06,0,,,,,0,0,0,0,0,0
968,2000,山西省,太原市,140100,B06,0,,,,,0,0,0,0,0,0
755,2000,山西省,太原市,140100,C26,0,,,,,0,0,0,0,0,0
600780,2000,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
600281,2000,山西省,太原市,140100,C26,0,,,,,0,0,0,0,0,0
767,2000,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
666,2000,山西省,太原市,140100,C35,0,,,,,0,0,0,0,0,0
600234,2000,山西省,太原市,140100,F52,0,,,,,0,0,0,0,0,0
600169,2000,山西省,太原市,140100,C35,0,,,,,0,0,0,0,0,0
983,2001,山西省,太原市,140100,B06,0,,,,,0,0,0,0,0,0
600780,2001,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
600234,2001,山西省,太原市,140100,F52,0,,,,,0,0,0,0,0,0
825,2001,山西省,太原市,140100,C31,0,,17.400002,,-.98765433,0,0,0,0,0,0
795,2001,山西省,太原市,140100,C30,0,,,,,0,0,0,0,0,0
666,2001,山西省,太原市,140100,C35,0,,12.142858,5.2999997,-.98626375,0,0,0,0,0,0
767,2001,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
600281,2001,山西省,太原市,140100,C26,0,,17.400002,,-.80000001,0,0,0,0,0,0
755,2001,山西省,太原市,140100,C26,0,,17.400002,,-.80000001,0,0,0,0,0,0
600169,2001,山西省,太原市,140100,C35,0,,,,,0,0,0,0,0,0
968,2001,山西省,太原市,140100,B06,0,,,,,0,0,0,0,0,0
600539,2001,山西省,太原市,140100,C30,0,,,,,0,0,0,0,0,0
600234,2002,山西省,太原市,140100,F52,0,,,,,0,0,0,0,0,0
968,2002,山西省,太原市,140100,B06,0,,,,,0,0,0,0,0,0
600281,2002,山西省,太原市,140100,C26,0,,,,,0,0,0,0,0,0
795,2002,山西省,太原市,140100,C30,0,,6.8648648,,-.96875,0,0,0,0,0,0
666,2002,山西省,太原市,140100,C35,0,,3.4239867,5.9324327,-.99046612,0,0,0,0,0,0
755,2002,山西省,太原市,140100,C26,0,,-1,7.9054055,-1,0,0,0,0,0,0
767,2002,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
983,2002,山西省,太原市,140100,B06,0,,6.8648648,,-.5,0,0,0,0,0,0
600169,2002,山西省,太原市,140100,C35,0,,,,,0,0,0,0,0,0
600539,2002,山西省,太原市,140100,C30,0,,,,,0,0,0,0,0,0
600780,2002,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
825,2002,山西省,太原市,140100,C31,0,,-1,7.9054055,-1,0,0,0,0,0,0
825,2003,山西省,太原市,140100,C31,0,,,,,0,0,0,0,0,0
767,2003,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
600539,2003,山西省,太原市,140100,C30,0,,,,,0,0,0,0,0,0
600780,2003,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
755,2003,山西省,太原市,140100,C26,0,,,-1,,0,0,0,0,0,0
600281,2003,山西省,太原市,140100,C26,0,,,3.9101124,,0,0,0,0,0,0
968,2003,山西省,太原市,140100,B06,0,,,,,0,0,0,0,0,0
600169,2003,山西省,太原市,140100,C35,0,,,,,0,0,0,0,0,0
983,2003,山西省,太原市,140100,B06,0,,-47.857143,3.9101124,0,0,0,0,0,0,0
600234,2003,山西省,太原市,140100,F52,1,,,,,0,0,0,0,0,0
795,2003,山西省,太原市,140100,C30,0,,-1,3.9101124,1,0,0,0,0,0,0
600392,2003,山西省,太原市,140100,I64,0,,,,,0,0,0,0,0,0
600281,2004,山西省,太原市,140100,C26,0,,,,,0,0,0,0,0,0
825,2004,山西省,太原市,140100,C31,0,,,,,0,0,0,0,0,0
600169,2004,山西省,太原市,140100,C35,0,,,,,0,0,0,0,0,0
968,2004,山西省,太原市,140100,B06,0,,15.181818,,-.89999998,0,0,0,0,0,0
600234,2004,山西省,太原市,140100,F52,1,,,,,0,0,0,0,0,0
767,2004,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
983,2004,山西省,太原市,140100,B06,0,,7.090909,-31.941175,-.94999999,0,0,0,0,0,0
795,2004,山西省,太原市,140100,C30,0,,5.4727273,.93382347,-.92000002,0,0,0,0,0,0
600495,2004,山西省,太原市,140100,C37,0,,,,,0,0,0,0,0,0
600392,2004,山西省,太原市,140100,I64,0,.30147061,,-1,,0,0,0,0,0,0
755,2004,山西省,太原市,140100,C26,0,,,,,0,0,0,0,0,0
600539,2004,山西省,太原市,140100,C30,0,,,,,0,0,0,0,0,0
600780,2004,山西省,太原市,140100,D44,0,,,,,0,0,0,0,0,0
755,2005,山西省,太原市,140100,C26,0,,,,,2,2,1.0986123,1.0986123,0,0
795,2005,山西省,太原市,140100,C30,0,,-.066666692,5.5655174,-.99629629,2,2,1.0986123,1.0986123,0,0
983,2005,山西省,太原市,140100,B06,0,,-6.5999999,16.218391,-1.1666666,2,2,1.0986123,1.0986123,0,0
600281,2005,山西省,太原市,140100,C26,0,,,,,2,2,1.0986123,1.0986123,0,0
825,2005,山西省,太原市,140100,C31,0,,4.5999999,,-.99717516,2,2,1.0986123,1.0986123,0,0
600234,2005,山西省,太原市,140100,F52,1,,,,,2,2,1.0986123,1.0986123,0,0
600495,2005,山西省,太原市,140100,C37,0,,,,,2,2,1.0986123,1.0986123,0,0
767,2005,山西省,太原市,140100,D44,0,,,,,2,2,1.0986123,1.0986123,0,0
600539,2005,山西省,太原市,140100,C30,0,,,,,2,2,1.0986123,1.0986123,0,0
968,2005,山西省,太原市,140100,B06,0,,-1,23.827587,-1,2,2,1.0986123,1.0986123,0,0
600169,2005,山西省,太原市,140100,C35,0,,,,,2,2,1.0986123,1.0986123,0,0
600780,2005,山西省,太原市,140100,D44,0,,,,,2,2,1.0986123,1.0986123,0,0
600392,2005,山西省,太原市,140100,I64,0,,4.5999999,,-.97058821,2,2,1.0986123,1.0986123,0,0
795,2006,山西省,太原市,140100,C30,0,,-3.9899328,-13.493421,-1.0178572,0,2,0,1.0986123,1.0986123,0
767,2006,山西省,太原市,140100,D44,0,,,,,0,2,0,1.0986123,1.0986123,0
983,2006,山西省,太原市,140100,B06,0,,1.7181208,-5.1644735,-.96212119,0,2,0,1.0986123,1.0986123,0
600169,2006,山西省,太原市,140100,C35,0,,,,,0,2,0,1.0986123,1.0986123,0
600234,2006,山西省,太原市,140100,F52,1,,,,,0,2,0,1.0986123,1.0986123,0
600392,2006,山西省,太原市,140100,I64,0,,-1,7.3289471,1,0,2,0,1.0986123,1.0986123,0
968,2006,山西省,太原市,140100,B06,0,,1.2424496,,-.96875,0,2,0,1.0986123,1.0986123,0
601001,2006,山西省,太原市,140200,B06,0,,,,,0,2,0,1.0986123,1.0986123,0
600539,2006,山西省,太原市,140100,C30,0,,,,,0,2,0,1.0986123,1.0986123,0
825,2006,山西省,太原市,140100,C31,0,,1.6577181,7.3289471,-.99759108,0,2,0,1.0986123,1.0986123,0
600495,2006,山西省,太原市,140100,C37,0,,,,,0,2,0,1.0986123,1.0986123,0
755,2006,山西省,太原市,140100,C26,0,,,,,0,2,0,1.0986123,1.0986123,0
600780,2006,山西省,太原市,140100,D44,0,,,,,0,2,0,1.0986123,1.0986123,0
600281,2006,山西省,太原市,140100,C26,0,,,,,0,2,0,1.0986123,1.0986123,0
600495,2007,山西省,太原市,140100,C37,0,,,,,0,2,0,1.0986123,1.0986123,0
600392,2007,山西省,太原市,140100,I64,0,,,1.554955,,0,2,0,1.0986123,1.0986123,0
600281,2007,山西省,太原市,140100,C26,0,,,,,0,2,0,1.0986123,1.0986123,0
600169,2007,山西省,太原市,140100,C35,0,,4.1471863,,-.99481863,0,2,0,1.0986123,1.0986123,0
968,2007,山西省,太原市,140100,B06,0,,-16.441559,2.1936939,-1.04,0,2,0,1.0986123,1.0986123,0
983,2007,山西省,太原市,140100,B06,0,,.91181201,1.8743244,-.99504763,0,2,0,1.0986123,1.0986123,0
767,2007,山西省,太原市,140100,D44,0,,,,,0,2,0,1.0986123,1.0986123,0
755,2007,山西省,太原市,140100,C26,0,,4.1471863,,-.9285714,0,2,0,1.0986123,1.0986123,0
600539,2007,山西省,太原市,140100,C30,0,,,,,0,2,0,1.0986123,1.0986123,0
825,2007,山西省,太原市,140100,C31,0,23.4,2.7979238,1.7146397,-.99877834,0,2,0,1.0986123,1.0986123,0
795,2007,山西省,太原市,140100,C30,0,,1.5735931,.91621625,-.99253732,0,2,0,1.0986123,1.0986123,0
600780,2007,山西省,太原市,140100,D44,0,,,,,0,2,0,1.0986123,1.0986123,0
723,2007,山西省,太原市,140100,C25,0,,,1.1291292,,0,2,0,1.0986123,1.0986123,0
600234,2007,山西省,太原市,140100,F52,1,,,,,0,2,0,1.0986123,1.0986123,0
983,2008,山西省,太原市,140100,B06,0,1.1836735,-2.0530219,.59459817,-1.0023247,0,2,0,1.0986123,1.0986123,0
795,2008,山西省,太原市,140100,C30,0,,-.27291346,,-.99920189,0,2,0,1.0986123,1.0986123,0
755,2008,山西省,太原市,140100,C26,0,,,3.0478261,,0,2,0,1.0986123,1.0986123,0
600539,2008,山西省,太原市,140100,C30,0,,,,,0,2,0,1.0986123,1.0986123,0
600392,2008,山西省,太原市,140100,I64,0,1.1836735,4.0896058,-3.6985507,-.99378884,0,2,0,1.0986123,1.0986123,0
601001,2008,山西省,太原市,140200,B06,0,,,,,0,2,0,1.0986123,1.0986123,0
600780,2008,山西省,太原市,140100,D44,0,,,,,0,2,0,1.0986123,1.0986123,0
767,2008,山西省,太原市,140100,D44,0,,,,,0,2,0,1.0986123,1.0986123,0
600281,2008,山西省,太原市,140100,C26,0,,,,,0,2,0,1.0986123,1.0986123,0
600234,2008,山西省,太原市,140100,F52,1,,,,,0,2,0,1.0986123,1.0986123,0
403,2008,山西省,太原市,140100,C26,1,,,-29.334782,,0,2,0,1.0986123,1.0986123,0
825,2008,山西省,太原市,140100,C31,0,.77423471,1.1933107,2.2217391,-.99943519,0,2,0,1.0986123,1.0986123,0
600495,2008,山西省,太原市,140100,C37,0,,4.0896058,,-.99872935,0,2,0,1.0986123,1.0986123,0
723,2008,山西省,太原市,140100,C25,0,,,,,0,2,0,1.0986123,1.0986123,0
600169,2008,山西省,太原市,140100,C35,0,,3.4534049,3.0478261,-.99811018,0,2,0,1.0986123,1.0986123,0
968,2008,山西省,太原市,140100,B06,0,,,,,0,2,0,1.0986123,1.0986123,0
767,2009,山西省,太原市,140100,D44,0,,2.5395832,,-.98958331,0,4,0,1.6094379,1.6094379,1.0986123
600281,2009,山西省,太原市,140100,C26,0,,2.5395832,,-.99734747,0,4,0,1.6094379,1.6094379,1.0986123
600780,2009,山西省,太原市,140100,D44,0,,,,,0,4,0,1.6094379,1.6094379,1.0986123
755,2009,山西省,太原市,140100,C26,0,1.8623853,,-4.583333,,0,4,0,1.6094379,1.6094379,1.0986123
825,2009,山西省,太原市,140100,C31,0,.16615698,.75500232,.50542396,-.99936759,0,4,0,1.6094379,1.6094379,1.0986123
983,2009,山西省,太原市,140100,B06,0,.43119267,-4.3036113,-1.4942528,-1.0070707,0,4,0,1.6094379,1.6094379,1.0986123
600169,2009,山西省,太原市,140100,C35,0,1.8623853,1.0293611,1.8289472,-.99933565,0,4,0,1.6094379,1.6094379,1.0986123
600234,2009,山西省,太原市,140100,F52,1,,,,,0,4,0,1.6094379,1.6094379,1.0986123
600495,2009,山西省,太原市,140100,C37,0,,1.4777083,2.5833333,-.99928862,0,4,0,1.6094379,1.6094379,1.0986123
795,2009,山西省,太原市,140100,C30,0,1.8623853,-2.4158332,2.5833333,-1.001626,0,4,0,1.6094379,1.6094379,1.0986123
601001,2009,山西省,太原市,140200,B06,0,,,,,0,4,0,1.6094379,1.6094379,1.0986123
403,2009,山西省,太原市,140100,C26,1,,,,,0,4,0,1.6094379,1.6094379,1.0986123
968,2009,山西省,太原市,140100,B06,0,,2.5395832,,-.99242425,0,4,0,1.6094379,1.6094379,1.0986123
600539,2009,山西省,太原市,140100,C30,0,,,,,0,4,0,1.6094379,1.6094379,1.0986123
600546,2009,山西省,太原市,140100,B06,0,,.011309513,-1,-.99783552,0,4,0,1.6094379,1.6094379,1.0986123
723,2009,山西省,太原市,140100,C25,0,1.8623853,2.5395832,2.5833333,1.0833334,0,4,0,1.6094379,1.6094379,1.0986123
600392,2009,山西省,太原市,140100,I64,0,-1,,.79166657,,0,4,0,1.6094379,1.6094379,1.0986123
600539,2010,山西省,太原市,140100,C30,0,,,,,0,5,0,1.7917595,1.7917595,.69314718
755,2010,山西省,太原市,140100,C26,0,-14.580645,3.9298644,-3.9289939,1.0416666,0,5,0,1.7917595,1.7917595,.69314718
2500,2010,山西省,太原市,140100,J67,0,,,,,0,5,0,1.7917595,1.7917595,.69314718
600780,2010,山西省,太原市,140100,D44,0,,,,,0,5,0,1.7917595,1.7917595,.69314718
600281,2010,山西省,太原市,140100,C26,0,,-2.2324662,1.9289939,.98958331,0,5,0,1.7917595,1.7917595,.69314718
968,2010,山西省,太原市,140100,B06,0,12.580645,1.3351989,1.9289939,-.99732381,0,5,0,1.7917595,1.7917595,.69314718
600495,2010,山西省,太原市,140100,C37,0,12.580645,-45.368778,1.3431952,-1.0076531,0,5,0,1.7917595,1.7917595,.69314718
983,2010,山西省,太原市,140100,B06,0,-1,-1.3521332,-3.3798077,-1.0004035,0,5,0,1.7917595,1.7917595,.69314718
600546,2010,山西省,太原市,140100,B06,0,12.580645,,1.6035502,,0,5,0,1.7917595,1.7917595,.69314718
767,2010,山西省,太原市,140100,D44,0,,-.29573366,1.9289939,-.99980104,0,5,0,1.7917595,1.7917595,.69314718
600169,2010,山西省,太原市,140100,C35,0,4.59203,.82280701,.93522817,-.99972284,0,5,0,1.7917595,1.7917595,.69314718
723,2010,山西省,太原市,140100,C25,0,,1.6545423,1.4408283,-.93269229,0,5,0,1.7917595,1.7917595,.69314718
600392,2010,山西省,太原市,140100,I64,0,,3.9298644,,-.99259257,0,5,0,1.7917595,1.7917595,.69314718
403,2010,山西省,太原市,140100,C27,1,,,,,0,5,0,1.7917595,1.7917595,.69314718
795,2010,山西省,太原市,140100,C30,0,-1,.40853268,-1.5857987,-.99937618,0,5,0,1.7917595,1.7917595,.69314718
825,2010,山西省,太原市,140100,C31,0,1.796015,-.56206787,.45577973,-.99988091,0,5,0,1.7917595,1.7917595,.69314718
600234,2010,山西省,太原市,140100,C39,1,,,,,0,5,0,1.7917595,1.7917595,.69314718
983,2011,山西省,太原市,140100,B06,0,-1.7495854,1.3055947,1.5151515,-.99353451,0,7,0,2.0794415,2.0794415,1.0986123
723,2011,山西省,太原市,140100,C25,0,1.2487563,-.68160838,4.2818179,-.99900794,0,7,0,2.0794415,2.0794415,1.0986123
2500,2011,山西省,太原市,140100,J67,0,,,,,0,7,0,2.0794415,2.0794415,1.0986123
795,2011,山西省,太原市,140100,C30,0,,-1,-6.030303,-1,0,7,0,2.0794415,2.0794415,1.0986123
825,2011,山西省,太原市,140100,C31,0,.21554393,-.77444065,-.91122997,-.99980313,0,7,0,2.0794415,2.0794415,1.0986123
600495,2011,山西省,太原市,140100,C37,0,.12437813,2.9002976,-6.030303,-.99897659,0,7,0,2.0794415,2.0794415,1.0986123
403,2011,山西省,太原市,140100,C27,1,,,,,0,7,0,2.0794415,2.0794415,1.0986123
767,2011,山西省,太原市,140100,D44,0,1.2487563,,2.7727273,,0,7,0,2.0794415,2.0794415,1.0986123
600169,2011,山西省,太原市,140100,C35,0,-.22158436,.75115401,1.328844,-.99986404,0,7,0,2.0794415,2.0794415,1.0986123
600281,2011,山西省,太原市,140100,C26,1,,-14.372449,-38.727272,-1.0044978,0,7,0,2.0794415,2.0794415,1.0986123
600546,2011,山西省,太原市,140100,B06,0,,3.4574831,-61.363636,-.98750001,0,7,0,2.0794415,2.0794415,1.0986123
2640,2011,山西省,太原市,140100,F52,0,,,,,0,7,0,2.0794415,2.0794415,1.0986123
600539,2011,山西省,太原市,140100,C30,1,,,,,0,7,0,2.0794415,2.0794415,1.0986123
601001,2011,山西省,太原市,140200,B06,0,,,,,0,7,0,2.0794415,2.0794415,1.0986123
600780,2011,山西省,太原市,140100,D44,0,,,,,0,7,0,2.0794415,2.0794415,1.0986123
600392,2011,山西省,太原市,140100,I64,0,1.2487563,,6.5454545,,0,7,0,2.0794415,2.0794415,1.0986123
600234,2011,山西省,太原市,140100,C39,1,,3.4574831,,-.99955475,0,7,0,2.0794415,2.0794415,1.0986123
968,2011,山西省,太原市,140100,B06,0,-1,-1.8357781,-6.659091,-1.0023438,0,7,0,2.0794415,2.0794415,1.0986123
601001,2012,山西省,太原市,140200,B06,0,,,,,0,8,0,2.1972246,2.1972246,.69314718
825,2012,山西省,太原市,140100,C31,0,-1.4855921,-1.3174225,-1.9111295,-1.000221,0,8,0,2.1972246,2.1972246,.69314718
600780,2012,山西省,太原市,140100,D44,0,,,,,0,8,0,2.1972246,2.1972246,.69314718
600234,2012,山西省,太原市,140100,C39,1,,1.5193328,,-.99977148,0,8,0,2.1972246,2.1972246,.69314718
2500,2012,山西省,太原市,140100,J67,0,,,,,0,8,0,2.1972246,2.1972246,.69314718
600539,2012,山西省,太原市,140100,C30,1,,,,,0,8,0,2.1972246,2.1972246,.69314718
2640,2012,山西省,太原市,140100,F52,0,,,,,0,8,0,2.1972246,2.1972246,.69314718
403,2012,山西省,太原市,140100,C27,1,,2.1491659,,-.99692309,0,8,0,2.1972246,2.1972246,.69314718
600169,2012,山西省,太原市,140100,C35,0,.78997523,-.98401439,5.0552144,-.99999791,0,8,0,2.1972246,2.1972246,.69314718
968,2012,山西省,太原市,140100,C25,0,2.0046012,-6.24861,6.3273187,-1.0248756,0,8,0,2.1972246,2.1972246,.69314718
600495,2012,山西省,太原市,140100,C37,0,-5.006135,-1,8.2269936,-1,0,8,0,2.1972246,2.1972246,.69314718
723,2012,山西省,太原市,140100,C25,0,-1,.23228231,-5.6134968,-.99415964,0,8,0,2.1972246,2.1972246,.69314718
600281,2012,山西省,太原市,140100,C25,0,,,-1,,0,8,0,2.1972246,2.1972246,.69314718
600546,2012,山西省,太原市,140100,F51,0,,-1,-1,-1,0,8,0,2.1972246,2.1972246,.69314718
795,2012,山西省,太原市,140100,C30,0,3.006135,-1.524861,2.4601226,.9995935,0,8,0,2.1972246,2.1972246,.69314718
983,2012,山西省,太原市,140100,B06,0,-3.0030675,-5.4613185,-6.6990256,-1.0053662,0,8,0,2.1972246,2.1972246,.69314718
600392,2012,山西省,太原市,140100,C32,1,-1,2.1491659,-28.680981,-.99628252,0,8,0,2.1972246,2.1972246,.69314718
767,2012,山西省,太原市,140100,D44,1,,2.1491659,,-.99917221,0,8,0,2.1972246,2.1972246,.69314718
403,2013,山西省,太原市,140100,C27,0,,33.592728,1.1275285,1.0031359,0,9,0,2.3025851,2.3025851,.69314718
795,2013,山西省,太原市,140100,C30,0,,28.894951,-1.7091762,-.99655849,0,9,0,2.3025851,2.3025851,.69314718
2500,2013,山西省,太原市,140100,J67,0,,,,,0,9,0,2.3025851,2.3025851,.69314718
600780,2013,山西省,太原市,140100,D44,0,,,,,0,9,0,2.3025851,2.3025851,.69314718
968,2013,山西省,太原市,140100,C25,0,-17,-39.436363,-4.9004693,-1.0087719,0,9,0,2.3025851,2.3025851,.69314718
600169,2013,山西省,太原市,140100,C35,0,-3.2626262,5.7545075,-.91489887,-.99976283,0,9,0,2.3025851,2.3025851,.69314718
2640,2013,山西省,太原市,140100,F52,0,,,,,0,9,0,2.3025851,2.3025851,.69314718
600539,2013,山西省,太原市,140100,C30,1,,,,,0,9,0,2.3025851,2.3025851,.69314718
825,2013,山西省,太原市,140100,C31,0,.62807018,.75153053,-.73698133,-.99976987,0,9,0,2.3025851,2.3025851,.69314718
767,2013,山西省,太原市,140100,D44,0,,-1,1.1275285,-1,0,9,0,2.3025851,2.3025851,.69314718
601001,2013,山西省,太原市,140200,B06,0,,,,,0,9,0,2.3025851,2.3025851,.69314718
600392,2013,山西省,太原市,140100,C32,0,,32.631821,,-.99435484,0,9,0,2.3025851,2.3025851,.69314718
600281,2013,山西省,太原市,140100,C25,0,4.3333335,37.436363,.59564644,-.99122804,0,9,0,2.3025851,2.3025851,.69314718
600546,2013,山西省,太原市,140100,F51,0,,28.894951,.4183524,1.0064279,0,9,0,2.3025851,2.3025851,.69314718
600234,2013,山西省,太原市,140100,C39,1,,,,,0,9,0,2.3025851,2.3025851,.69314718
723,2013,山西省,太原市,140100,C25,0,,8.9190617,-1.7736467,-.99773628,0,9,0,2.3025851,2.3025851,.69314718
983,2013,山西省,太原市,140100,B06,0,-6.3333335,16.471075,-4.0393267,-.9979617,0,9,0,2.3025851,2.3025851,.69314718
600495,2013,山西省,太原市,140100,C37,0,,18.218182,-1,-.99857551,0,9,0,2.3025851,2.3025851,.69314718
767,2014,山西省,太原市,140100,D44,0,,2.2457912,-50.388889,1.0005217,0,13,0,2.6390574,2.6390574,1.6094379
825,2014,山西省,太原市,140100,C31,0,-6.7322531,-2.4120662,-50.797062,-1.0004269,0,13,0,2.6390574,2.6390574,1.6094379
600495,2014,山西省,太原市,140100,C37,0,16.944445,-13.171717,34.277779,-1.0008067,0,13,0,2.6390574,2.6390574,1.6094379
600617,2014,山西省,太原市,140100,D45,0,16.944445,,97.777779,,0,13,0,2.6390574,2.6390574,1.6094379
600546,2014,山西省,太原市,140100,F51,0,,,68.144447,,0,13,0,2.6390574,2.6390574,1.6094379
600169,2014,山西省,太原市,140100,C35,0,6.3700399,-5.2560706,10.620915,-1.0006362,0,13,0,2.6390574,2.6390574,1.6094379
600539,2014,山西省,太原市,140100,C30,0,,,,,0,13,0,2.6390574,2.6390574,1.6094379
2500,2014,山西省,太原市,140100,J67,0,,,,,0,13,0,2.6390574,2.6390574,1.6094379
600234,2014,山西省,太原市,140100,C39,0,,,,,0,13,0,2.6390574,2.6390574,1.6094379
795,2014,山西省,太原市,140100,C30,0,16.944445,-190.87878,74.98291,-1.0443686,0,13,0,2.6390574,2.6390574,1.6094379
600281,2014,山西省,太原市,140100,C25,0,,,-297.33334,,0,13,0,2.6390574,2.6390574,1.6094379
723,2014,山西省,太原市,140100,C25,0,,.64318174,58.972221,1.0029221,0,13,0,2.6390574,2.6390574,1.6094379
983,2014,山西省,太原市,140100,B06,0,10.962963,-20.474747,48.388889,-1.021858,0,13,0,2.6390574,2.6390574,1.6094379
2640,2014,山西省,太原市,140100,F52,0,,,,,0,13,0,2.6390574,2.6390574,1.6094379
600780,2014,山西省,太原市,140100,D44,0,,,,,0,13,0,2.6390574,2.6390574,1.6094379
600392,2014,山西省,太原市,140100,C32,0,,-.18855223,97.777779,-.99904215,0,13,0,2.6390574,2.6390574,1.6094379
968,2014,山西省,太原市,140100,C25,0,,,,,0,13,0,2.6390574,2.6390574,1.6094379
403,2014,山西省,太原市,140100,C27,1,,-30.21212,-1,-1.0067453,0,13,0,2.6390574,2.6390574,1.6094379
825,2015,山西省,太原市,140100,C31,0,.03125,-3.9470632,-.55944675,-1.0016085,3,18,1.3862944,2.9444389,2.7725887,1.0986123
2640,2015,山西省,太原市,140100,F52,0,,,,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
983,2015,山西省,太原市,140100,B06,0,-.38521636,-1,-1.7568479,-1,3,18,1.3862944,2.9444389,2.7725887,1.0986123
403,2015,山西省,太原市,140100,C27,1,,2.6902356,,-.99911702,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600234,2015,山西省,太原市,140100,C39,0,,,,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
300486,2015,山西省,太原市,140100,C35,0,,,,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600780,2015,山西省,太原市,140100,D44,0,,,,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600495,2015,山西省,太原市,140100,C37,0,,3.6837606,.0091305003,1.000453,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600546,2015,山西省,太原市,140100,F51,0,1.4591346,4.5353532,1.3786647,-.99382716,3,18,1.3862944,2.9444389,2.7725887,1.0986123
723,2015,山西省,太原市,140100,C25,0,1.4591346,-.86499137,.10458879,-.99961889,3,18,1.3862944,2.9444389,2.7725887,1.0986123
767,2015,山西省,太原市,140100,D44,0,1.4591346,.9769119,2.5850689,-.99963814,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600392,2015,山西省,太原市,140100,C32,0,1.4591346,.006427885,-7.8116307,-.99957913,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600617,2015,山西省,太原市,140100,D45,0,,,,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600281,2015,山西省,太原市,140100,C25,0,,,,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600539,2015,山西省,太原市,140100,C30,1,,,,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
2500,2015,山西省,太原市,140100,J67,0,,,,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
600169,2015,山西省,太原市,140100,C35,0,-.40183213,-1.4349207,-3.6737242,.99922967,3,18,1.3862944,2.9444389,2.7725887,1.0986123
795,2015,山西省,太原市,140100,C30,0,.91266024,4.48,2.2292175,-.9982,3,18,1.3862944,2.9444389,2.7725887,1.0986123
968,2015,山西省,太原市,140100,B06,0,1.4591346,,3.5410872,,3,18,1.3862944,2.9444389,2.7725887,1.0986123
2640,2016,山西省,太原市,140100,F52,0,,2.7160177,18.139738,-.99961919,2,22,1.0986123,3.1354942,3.0445225,1.0986123
2500,2016,山西省,太原市,140100,J67,0,,,,,2,22,1.0986123,3.1354942,3.0445225,1.0986123
767,2016,山西省,太原市,140100,D44,0,-1,-2.486407,-27.317141,.99925512,2,22,1.0986123,3.1354942,3.0445225,1.0986123
983,2016,山西省,太原市,140100,B06,0,-1,.48640707,-14.671242,-.99587631,2,22,1.0986123,3.1354942,3.0445225,1.0986123
795,2016,山西省,太原市,140100,C30,0,4.2710624,.79061991,13.073337,-.99802512,2,22,1.0986123,3.1354942,3.0445225,1.0986123
300486,2016,山西省,太原市,140100,C35,0,-2.3177655,2.7160177,10.696507,-.99938196,2,22,1.0986123,3.1354942,3.0445225,1.0986123
831832,2016,山西省,太原市,140100,I65,0,,,,,2,22,1.0986123,3.1354942,3.0445225,1.0986123
600169,2016,山西省,太原市,140100,C35,0,-1.826062,-2.9387918,.17524706,-1.0003225,2,22,1.0986123,3.1354942,3.0445225,1.0986123
600546,2016,山西省,太原市,140100,F51,1,1.6355312,-.50453097,1.3924673,-.99885058,2,22,1.0986123,3.1354942,3.0445225,1.0986123
825,2016,山西省,太原市,140100,C31,0,-1.4020302,-2.6350477,-13.720199,.94499999,2,22,1.0986123,3.1354942,3.0445225,1.0986123
723,2016,山西省,太原市,140100,C25,0,-.39180049,-1.5161135,-7.1520586,.9978956,2,22,1.0986123,3.1354942,3.0445225,1.0986123
600495,2016,山西省,太原市,140100,C37,0,,-26.268921,.91397381,-1.0022569,2,22,1.0986123,3.1354942,3.0445225,1.0986123
