city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,roll_mid_inc_patents,roll_mid_inc_share,base_top_patents,base_top_share,base_mid_inc_patents,base_mid_inc_share,ln1p_total_patents,ln1p_active_applicants,ln1p_new_applicants,ln_effective_applicants,roll_top_n,base_top_n,province,idc_scope_new,idc_scope_stock,ln1p_idc_scope_new,ln1p_idc_scope_stock,ln1p_idc_scope_stock_l1,idc_registered_new,idc_registered_stock,ln1p_idc_registered_new,ln1p_idc_registered_stock,ln1p_idc_registered_stock_l1,idc_combined_new,idc_combined_stock,ln1p_idc_combined_new,ln1p_idc_combined_stock,ln1p_idc_combined_stock_l1,merge_idc_split,city_id,province_id,base_ln_patents,base_hhi,base_top10,base_active,base_ln_patents_q,base_hhi_q,base_top10_q,base_active_q,idc_scope_pre5,ln1p_idc_scope_pre5,ln1p_idc_scope_pre5_l1,ln1p_idc_scope_new_l1,idc_registered_pre5,ln1p_idc_registered_pre5,ln1p_idc_registered_pre5_l1,ln1p_idc_registered_new_l1,idc_combined_pre5,ln1p_idc_combined_pre5,ln1p_idc_combined_pre5_l1,ln1p_idc_combined_new_l1,idc_scope_prov_new,idc_scope_prov_stock,idc_scope_prov_pre5,ln1p_idc_scope_prov_new,ln1p_idc_scope_prov_new_l1,ln1p_idc_scope_prov_stock,ln1p_idc_scope_prov_stock_l1,ln1p_idc_scope_prov_pre5,ln1p_idc_scope_prov_pre5_l1,ln1p_idc_registered_prov_new,ln1p_idc_registered_prov_new_l1,ln1p_idc_registered_prov_stock,ln1p_idc_registered_prov_stock_l1,ln1p_idc_registered_prov_pre5,ln1p_idc_registered_prov_pre5_l1,ln1p_idc_combined_prov_new,ln1p_idc_combined_prov_new_l1,ln1p_idc_combined_prov_stock,ln1p_idc_combined_prov_stock_l1,ln1p_idc_combined_prov_pre5,ln1p_idc_combined_prov_pre5_l1,broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city,ln1p_new_patents,incumbent_patents,ln1p_incumbent_patents,policy_horserace_controls,merge_policy_horserace,entrant_count,entrant_patents,surv2_applicants,surv3_applicants,surv2_entry_patents,surv3_entry_patents,surv2_future_patents,surv3_future_patents,surv2_applicant_rate,surv3_applicant_rate,surv2_entry_pat_share_new,surv3_entry_pat_share_new,top10_n,top10_turnover_prev_share,top10_turnover_base_share,top10_turnover_prev_pat_share,top10_turnover_base_pat_share,top10_persistence_prev_share,top10_persistence_base_share,top20_n,top20_turnover_prev_share,top20_turnover_base_share,top20_turnover_prev_pat_share,top20_turnover_base_pat_share,top20_persistence_prev_share,top20_persistence_base_share,qgrant_total,qgrant_active,qgrant_new_n,qgrant_new_pat,qgrant_new_share,qcited_total,qcited_active,qcited_new_n,qcited_new_pat,qcited_new_share,qfcited_total,qfcited_active,qfcited_new_n,qfcited_new_pat,qfcited_new_share,qgrantyr_total,qgrantyr_active,qgrantyr_new_n,qgrantyr_new_pat,qgrantyr_new_share,main_total_patents,main_new_patents,qgrant_share_total,qgrant_share_new,ln_qgrant_new_n,ln_qgrant_new_pat,qgrantyr_share_total,qgrantyr_share_new,ln_qgrantyr_new_n,ln_qgrantyr_new_pat,qcited_share_total,qcited_share_new,ln_qcited_new_n,ln_qcited_new_pat,qfcited_share_total,qfcited_share_new,ln_qfcited_new_n,ln_qfcited_new_pat,ln1p_surv2_applicants,ln1p_surv3_applicants,ln1p_surv2_entry_patents,ln1p_surv3_entry_patents,ln1p_surv2_future_patents,ln1p_surv3_future_patents,surv2_entry_pat_share_total,surv3_entry_pat_share_total
许昌,2023,inv_app_appyear,1414,319,0.0275293138527835,0.0926449787835926,0.3132956152758133,0.4200848656294201,36.32491551905817,156,280,0.198019801980198,480,0.3394625176803394,654,0.4625176803394625,90,0.0636492220650636,1044,0.7383309759547383,7.254884810077338,5.768320995793772,5.056245805348308,3.592503883756689,10,10,河南省,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,both,353,5,5.4183215724492015,0.052182699887929,0.539586426823922,4.343299049910578,3,2,2,3,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,3.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,9.0,0.0,0.0,0.0,2.302585092994046,2.302585092994046,0.0,1.0986122886681098,2.0794415416798357,2.6390573296152584,4.04305126783455,3.912023005428146,3.784189633918261,3.7612001156935624,2.0794415416798357,2.6390573296152584,4.143134726391533,4.02535169073515,3.784189633918261,3.7612001156935624,0,0,0,0,0,0,0,0,5.638354669333745,1134,7.034387929915503,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,156.0,280.0,,,,,,,,,,,10,0.5,0.9,0.2878787878787879,0.9040404040404041,0.5,0.1,20,0.3,0.9,0.13535911602209943,0.9005524861878453,0.7,0.1,104.0,62.0,22.0,30.0,0.2884615384615384,,,,,,31.0,21.0,11.0,14.0,0.4516129032258064,611.0,155.0,78.0,103.0,0.1685761047463175,1414.0,280.0,0.021216407355021217,0.10714285714285714,3.1354942159291497,3.4339872044851463,0.07284299858557285,0.3678571428571429,4.3694478524670215,4.6443908991413725,,,0.0,0.0,0.009900990099009901,0.05,2.4849066497880004,2.70805020110221,,,,,,,,
贵港,2008,inv_app_appyear,23,15,0.0850661625708884,0.1304347826086956,0.5652173913043478,0.782608695652174,11.755555555555556,9,14,0.6086956521739131,7,0.3043478260869565,2,0.0869565217391304,14,0.6086956521739131,4,0.1739130434782608,3.1780538303479458,2.772588722239781,2.302585092994046,2.4643259420879797,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.70805020110221,9,2.302585092994046,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,9.0,14.0,1.0,1.0,2.0,2.0,2.0,4.0,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.14285714285714285,10,,0.4,,0.2222222222222222,,0.6,15,,0.3333333333333333,,0.21739130434782608,,0.6666666666666666,8.0,7.0,6.0,7.0,0.875,7.0,6.0,5.0,6.0,0.8571428571428571,8.0,7.0,6.0,7.0,0.875,4.0,3.0,1.0,1.0,0.25,23.0,14.0,0.30434782608695654,0.5,1.9459101490553132,2.0794415416798357,0.043478260869565216,0.07142857142857142,0.6931471805599453,0.6931471805599453,0.2608695652173913,0.42857142857142855,1.791759469228055,1.9459101490553132,0.30434782608695654,0.5,1.9459101490553132,2.0794415416798357,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.08695652173913043,0.08695652173913043
贵港,2009,inv_app_appyear,14,13,0.0816326530612244,0.1428571428571428,0.4285714285714285,0.7857142857142857,12.250000000000002,9,9,0.6428571428571429,3,0.2142857142857142,2,0.1428571428571428,4,0.2857142857142857,3,0.2142857142857142,2.70805020110221,2.6390573296152584,2.302585092994046,2.505525936990736,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.302585092994046,5,1.791759469228055,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,9.0,9.0,2.0,3.0,2.0,3.0,2.0,5.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,10,0.9,0.7,0.8181818181818182,0.6363636363636364,0.1,0.3,13,0.9230769230769231,0.6153846153846154,0.8571428571428571,0.5714285714285714,0.07692307692307693,0.38461538461538464,4.0,4.0,3.0,3.0,0.75,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.75,9.0,5.0,3.0,6.0,0.6666666666666666,14.0,9.0,0.21428571428571427,0.3333333333333333,1.3862943611198906,1.3862943611198906,0.42857142857142855,0.6666666666666666,1.3862943611198906,1.9459101490553132,0.0,0.0,0.0,0.0,0.21428571428571427,0.3333333333333333,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.791759469228055,0.14285714285714285,0.21428571428571427
贵港,2010,inv_app_appyear,18,13,0.1234567901234567,0.2777777777777778,0.5555555555555556,0.8333333333333334,8.1,11,16,0.8888888888888888,0,0.0,2,0.1111111111111111,8,0.4444444444444444,1,0.0555555555555555,2.9444389791664403,2.6390573296152584,2.4849066497880004,2.0918640616783932,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.833213344056216,2,1.0986122886681098,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,11.0,16.0,4.0,4.0,8.0,8.0,12.0,16.0,0.36363636363636365,0.36363636363636365,0.5,0.5,10,0.9,0.7,0.9333333333333333,0.4666666666666667,0.1,0.3,13,0.9230769230769231,0.46153846153846156,0.9444444444444444,0.3333333333333333,0.07692307692307693,0.5384615384615384,7.0,7.0,5.0,5.0,0.7142857142857143,2.0,2.0,2.0,2.0,1.0,7.0,7.0,5.0,5.0,0.7142857142857143,6.0,6.0,6.0,6.0,1.0,18.0,16.0,0.2777777777777778,0.3125,1.791759469228055,1.791759469228055,0.3333333333333333,0.375,1.9459101490553132,1.9459101490553132,0.1111111111111111,0.125,1.0986122886681098,1.0986122886681098,0.2777777777777778,0.3125,1.791759469228055,1.791759469228055,1.6094379124341003,1.6094379124341003,2.1972245773362196,2.1972245773362196,2.5649493574615367,2.833213344056216,0.4444444444444444,0.4444444444444444
贵港,2011,inv_app_appyear,19,16,0.0692520775623268,0.1052631578947368,0.4210526315789473,0.6842105263157895,14.44,10,11,0.5789473684210527,2,0.1052631578947368,6,0.3157894736842105,2,0.1052631578947368,6,0.3157894736842105,2.995732273553991,2.833213344056216,2.3978952727983707,2.67000213346468,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.4849066497880004,8,2.1972245773362196,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,10.0,11.0,1.0,1.0,2.0,2.0,6.0,6.0,0.1,0.1,0.18181818181818182,0.18181818181818182,10,0.9,0.9,0.8461538461538461,0.8461538461538461,0.1,0.1,16,0.875,0.9375,0.8421052631578947,0.8947368421052632,0.125,0.0625,4.0,3.0,2.0,2.0,0.5,3.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,0.5,7.0,7.0,4.0,4.0,0.5714285714285714,19.0,11.0,0.10526315789473684,0.18181818181818182,1.0986122886681098,1.0986122886681098,0.21052631578947367,0.36363636363636365,1.6094379124341003,1.6094379124341003,0.15789473684210525,0.2727272727272727,1.0986122886681098,1.3862943611198906,0.10526315789473684,0.18181818181818182,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.9459101490553132,1.9459101490553132,0.10526315789473684,0.10526315789473684
贵港,2012,inv_app_appyear,111,39,0.0507264020777534,0.1351351351351351,0.3873873873873873,0.6036036036036037,19.7136,29,86,0.7747747747747747,13,0.1171171171171171,12,0.1081081081081081,9,0.081081081081081,16,0.1441441441441441,4.718498871295094,3.688879454113936,3.4011973816621555,2.9813087528882667,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4.465908118654584,25,3.258096538021482,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,29.0,86.0,10.0,11.0,46.0,47.0,69.0,98.0,0.3448275862068966,0.3793103448275862,0.5348837209302325,0.5465116279069767,10,0.9,0.9,0.9104477611940298,0.9104477611940298,0.1,0.1,20,0.95,0.85,0.9333333333333333,0.8888888888888888,0.05,0.15,22.0,16.0,14.0,19.0,0.8636363636363636,3.0,3.0,3.0,3.0,1.0,19.0,14.0,12.0,16.0,0.8421052631578947,6.0,6.0,4.0,4.0,0.6666666666666666,111.0,86.0,0.17117117117117117,0.22093023255813954,2.70805020110221,2.995732273553991,0.036036036036036036,0.046511627906976744,1.6094379124341003,1.6094379124341003,0.02702702702702703,0.03488372093023256,1.3862943611198906,1.3862943611198906,0.14414414414414414,0.18604651162790697,2.5649493574615367,2.833213344056216,2.3978952727983707,2.4849066497880004,3.8501476017100584,3.871201010907891,4.248495242049359,4.59511985013459,0.4144144144144144,0.42342342342342343
贵港,2013,inv_app_appyear,253,62,0.0337608773766189,0.0790513833992094,0.3162055335968379,0.466403162055336,29.62008329477094,52,223,0.8814229249011858,17,0.067193675889328,13,0.0513833992094861,10,0.0395256916996047,20,0.0790513833992094,5.537334267018537,4.143134726391533,3.970291913552122,3.3884526209481547,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5.41164605185504,30,3.4339872044851463,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,52.0,223.0,14.0,16.0,63.0,72.0,88.0,137.0,0.2692307692307692,0.3076923076923077,0.2825112107623318,0.32286995515695066,10,0.9,0.9,0.9313725490196079,0.9411764705882353,0.1,0.1,20,0.9,0.9,0.9261744966442953,0.9328859060402684,0.1,0.1,58.0,25.0,20.0,50.0,0.8620689655172413,13.0,8.0,8.0,13.0,1.0,50.0,23.0,18.0,43.0,0.86,6.0,5.0,4.0,5.0,0.8333333333333334,253.0,223.0,0.1976284584980237,0.2242152466367713,3.044522437723423,3.9318256327243257,0.019762845849802372,0.02242152466367713,1.6094379124341003,1.791759469228055,0.05138339920948617,0.05829596412556054,2.1972245773362196,2.6390573296152584,0.16996047430830039,0.19282511210762332,2.9444389791664403,3.784189633918261,2.70805020110221,2.833213344056216,4.1588830833596715,4.290459441148391,4.48863636973214,4.927253685157205,0.2490118577075099,0.2845849802371542
贵港,2014,inv_app_appyear,388,115,0.0193298969072164,0.0515463917525773,0.2190721649484536,0.3479381443298969,51.733333333333334,91,259,0.6675257731958762,41,0.1056701030927835,88,0.2268041237113402,7,0.018041237113402,122,0.3144329896907216,5.963579343618446,4.7535901911063645,4.5217885770490405,3.946102319081009,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,0,0,0,5.560681631015528,129,4.867534450455582,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,91.0,259.0,32.0,32.0,138.0,138.0,196.0,249.0,0.3516483516483517,0.3516483516483517,0.5328185328185329,0.5328185328185329,10,0.8,1.0,0.7703703703703704,1.0,0.2,0.0,20,0.85,0.9,0.8051282051282052,0.9435897435897436,0.15,0.1,71.0,46.0,38.0,50.0,0.704225352112676,15.0,13.0,11.0,11.0,0.7333333333333333,65.0,41.0,35.0,47.0,0.7230769230769231,19.0,12.0,10.0,15.0,0.7894736842105263,388.0,259.0,0.12886597938144329,0.19305019305019305,3.6635616461296463,3.9318256327243257,0.03865979381443299,0.05791505791505792,2.3978952727983707,2.772588722239781,0.028350515463917526,0.04247104247104247,2.4849066497880004,2.4849066497880004,0.1211340206185567,0.18146718146718147,3.58351893845611,3.871201010907891,3.4965075614664802,3.4965075614664802,4.9344739331306915,4.9344739331306915,5.2832037287379885,5.521460917862246,0.3556701030927835,0.3556701030927835
贵港,2015,inv_app_appyear,726,137,0.0134933102626566,0.0344352617079889,0.1363636363636363,0.2327823691460055,74.11079865016873,97,543,0.7479338842975206,47,0.0647382920110192,136,0.18732782369146,4,0.0055096418732782,179,0.2465564738292011,6.588926477533519,4.927253685157205,4.584967478670572,4.305561252455852,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,0,0,0,0,0,0,0,6.298949246855942,183,5.214935757608986,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,97.0,543.0,43.0,46.0,340.0,353.0,250.0,276.0,0.44329896907216493,0.4742268041237113,0.6261510128913443,0.6500920810313076,10,1.0,1.0,1.0,1.0,0.0,0.0,20,0.85,1.0,0.8664383561643836,1.0,0.15,0.0,64.0,33.0,24.0,44.0,0.6875,15.0,12.0,11.0,13.0,0.8666666666666667,58.0,31.0,23.0,41.0,0.7068965517241379,46.0,24.0,16.0,27.0,0.5869565217391305,726.0,543.0,0.06060606060606061,0.08103130755064457,3.2188758248682006,3.8066624897703196,0.0371900826446281,0.049723756906077346,2.833213344056216,3.332204510175204,0.01790633608815427,0.02394106813996317,2.4849066497880004,2.6390573296152584,0.05647382920110193,0.07550644567219153,3.1780538303479458,3.7376696182833684,3.784189633918261,3.8501476017100584,5.831882477283517,5.869296913133774,5.5254529391317835,5.6240175061873385,0.46831955922865015,0.48622589531680444
贵港,2016,inv_app_appyear,990,198,0.009976533006836,0.0343434343434343,0.1313131313131313,0.2111111111111111,100.2352219267744,126,645,0.6515151515151515,53,0.0535353535353535,292,0.2949494949494949,5,0.005050505050505,340,0.3434343434343434,6.898714534329988,5.293304824724492,4.844187086458591,4.60751964311868,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341005,1.0986122886681098,1.6094379124341005,1.0986122886681098,0,0,0,0,0,0,0,0,6.470799503782602,345,5.846438775057725,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,126.0,645.0,38.0,39.0,181.0,195.0,441.0,447.0,0.30158730158730157,0.30952380952380953,0.2806201550387597,0.3023255813953488,10,0.9,1.0,0.9330143540669856,1.0,0.1,0.0,20,0.95,1.0,0.9565217391304348,1.0,0.05,0.0,34.0,25.0,16.0,21.0,0.6176470588235294,3.0,3.0,2.0,2.0,0.6666666666666666,24.0,18.0,12.0,15.0,0.625,56.0,36.0,27.0,40.0,0.7142857142857143,990.0,645.0,0.021212121212121213,0.03255813953488372,2.833213344056216,3.091042453358316,0.04040404040404041,0.06201550387596899,3.332204510175204,3.713572066704308,0.00202020202020202,0.0031007751937984496,1.0986122886681098,1.0986122886681098,0.015151515151515152,0.023255813953488372,2.5649493574615367,2.772588722239781,3.6635616461296463,3.6888794541139363,5.204006687076795,5.278114659230517,6.091309882077698,6.104793232414985,0.18282828282828284,0.19696969696969696
贵港,2017,inv_app_appyear,1229,210,0.0228800727734482,0.0821806346623271,0.2497965825874694,0.3661513425549227,43.70615469197604,139,758,0.6167615947925142,112,0.0911310008136696,359,0.2921074043938161,11,0.0089503661513425,460,0.3742880390561432,7.114769448366463,5.351858133476067,4.941642422609304,3.7774889318178935,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0986122886681098,1.0986122886681098,1.791759469228055,1.3862943611198906,1.791759469228055,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.6094379124341005,1.0986122886681098,1.6094379124341005,1.0986122886681098,1.3862943611198906,1.0986122886681098,2.0794415416798357,1.6094379124341005,2.0794415416798357,1.6094379124341005,0,0,0,0,0,0,0,0,6.63200177739563,471,6.156978985585555,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,139.0,758.0,26.0,28.0,273.0,275.0,290.0,345.0,0.18705035971223022,0.2014388489208633,0.36015831134564646,0.3627968337730871,10,0.8,1.0,0.5511111111111111,1.0,0.2,0.0,20,0.9,1.0,0.6798732171156894,1.0,0.1,0.0,85.0,48.0,42.0,77.0,0.9058823529411764,2.0,2.0,2.0,2.0,1.0,58.0,40.0,34.0,51.0,0.8793103448275862,55.0,37.0,31.0,48.0,0.8727272727272727,1229.0,758.0,0.06265256305939788,0.10158311345646438,3.7612001156935624,4.356708826689592,0.03905614320585842,0.0633245382585752,3.4657359027997265,3.8918202981106265,0.0016273393002441008,0.002638522427440633,1.0986122886681098,1.0986122886681098,0.04149715215622457,0.06728232189973615,3.5553480614894135,3.9512437185814275,3.295836866004329,3.367295829986474,5.6131281063880705,5.62040086571715,5.673323267171493,5.846438775057725,0.22213181448331978,0.22375915378356387
贵港,2018,inv_app_appyear,859,146,0.0233276097365293,0.0663562281722933,0.2351571594877765,0.3713620488940629,42.867658165340146,85,415,0.4831199068684517,205,0.2386495925494761,239,0.2782305005820721,0,0.0,444,0.5168800931315483,6.756932389247553,4.990432586778736,4.454347296253507,3.758117652697005,10,10,广西壮族自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,354,23,2.9435143368721985,0.0967185352518565,0.800552104899931,2.6835677938234324,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0986122886681098,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,0.0,1.0986122886681098,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.6094379124341005,0.0,1.3862943611198906,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,0,0,0,0,0,0,0,0,6.030685260261263,444,6.09807428216624,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,85.0,415.0,9.0,14.0,70.0,79.0,34.0,41.0,0.10588235294117647,0.16470588235294117,0.1686746987951807,0.19036144578313252,10,0.6,1.0,0.47648902821316613,1.0,0.4,0.0,20,0.6,1.0,0.5127701375245579,1.0,0.4,0.0,89.0,45.0,35.0,58.0,0.651685393258427,6.0,5.0,5.0,6.0,1.0,56.0,31.0,26.0,37.0,0.6607142857142857,46.0,35.0,25.0,30.0,0.6521739130434783,859.0,415.0,0.06752037252619325,0.13975903614457832,3.58351893845611,4.07753744390572,0.034924330616996506,0.07228915662650602,3.258096538021482,3.4339872044851463,0.006984866123399301,0.014457831325301205,1.791759469228055,1.9459101490553132,0.04307334109429569,0.0891566265060241,3.295836866004329,3.6375861597263857,2.302585092994046,2.70805020110221,4.2626798770413155,4.382026634673881,3.5553480614894135,3.7376696182833684,0.08149010477299184,0.0919674039580908
