city,year,total_patents,active_applicants,new_applicants,new_patents,new_applicant_share,firm_total_patents,firm_active_applicants,new_firm_applicants,new_firm_patents,firm_incumbent_patents,firm_incumbent_applicants,firm_new_share_firm,firm_new_share_total,firm_patent_share_total,firm_incumbent_share_total,new_firm_share_all_new_patents,ln1p_firm_total_patents,ln1p_firm_active_applicants,ln1p_new_firm_applicants,ln1p_new_firm_patents,ln1p_firm_incumbent_patents,ln1p_firm_incumbent_applicants
辽源,2021,97,36,26,48,0.4948453608247423,55.0,15.0,7.0,9.0,46.0,8.0,0.16363636363636364,0.09278350515463918,0.5670103092783505,0.4742268041237113,0.1875,4.02535169073515,2.772588722239781,2.0794415416798357,2.302585092994046,3.8501476017100584,2.1972245773362196
辽源,2022,107,48,33,52,0.4859813084112149,71.0,19.0,6.0,18.0,53.0,13.0,0.2535211267605634,0.16822429906542055,0.6635514018691588,0.4953271028037383,0.34615384615384615,4.276666119016055,2.995732273553991,1.9459101490553132,2.9444389791664403,3.9889840465642745,2.6390573296152584
辽源,2023,129,42,28,48,0.3720930232558139,110.0,26.0,13.0,30.0,80.0,13.0,0.2727272727272727,0.23255813953488372,0.8527131782945736,0.6201550387596899,0.625,4.709530201312334,3.295836866004329,2.6390573296152584,3.4339872044851463,4.394449154672439,2.6390573296152584
辽阳,2008,140,69,47,98,0.7,19.0,9.0,7.0,11.0,8.0,2.0,0.5789473684210527,0.07857142857142857,0.1357142857142857,0.05714285714285714,0.11224489795918367,2.995732273553991,2.302585092994046,2.0794415416798357,2.4849066497880004,2.1972245773362196,1.0986122886681098
辽阳,2009,129,86,58,85,0.6589147286821705,24.0,18.0,14.0,19.0,5.0,4.0,0.7916666666666666,0.14728682170542637,0.18604651162790697,0.03875968992248062,0.2235294117647059,3.2188758248682006,2.9444389791664403,2.70805020110221,2.995732273553991,1.791759469228055,1.6094379124341003
辽阳,2010,104,61,38,52,0.5,42.0,14.0,10.0,15.0,27.0,4.0,0.35714285714285715,0.14423076923076922,0.40384615384615385,0.25961538461538464,0.28846153846153844,3.7612001156935624,2.70805020110221,2.3978952727983707,2.772588722239781,3.332204510175204,1.6094379124341003
辽阳,2011,114,61,37,45,0.3947368421052631,59.0,17.0,7.0,12.0,47.0,10.0,0.2033898305084746,0.10526315789473684,0.5175438596491229,0.41228070175438597,0.26666666666666666,4.0943445622221,2.8903717578961645,2.0794415416798357,2.5649493574615367,3.871201010907891,2.3978952727983707
辽阳,2012,117,61,40,50,0.4273504273504273,67.0,20.0,12.0,16.0,51.0,8.0,0.23880597014925373,0.13675213675213677,0.5726495726495726,0.4358974358974359,0.32,4.219507705176107,3.044522437723423,2.5649493574615367,2.833213344056216,3.9512437185814275,2.1972245773362196
辽阳,2013,161,76,49,83,0.515527950310559,97.0,33.0,20.0,40.0,57.0,13.0,0.41237113402061853,0.2484472049689441,0.6024844720496895,0.35403726708074534,0.4819277108433735,4.584967478670572,3.5263605246161616,3.044522437723423,3.713572066704308,4.060443010546419,2.6390573296152584
辽阳,2014,190,99,60,80,0.4210526315789473,107.0,35.0,18.0,30.0,77.0,17.0,0.2803738317757009,0.15789473684210525,0.5631578947368421,0.4052631578947368,0.375,4.68213122712422,3.58351893845611,2.9444389791664403,3.4339872044851463,4.356708826689592,2.8903717578961645
辽阳,2015,158,77,42,76,0.4810126582278481,108.0,40.0,15.0,39.0,69.0,25.0,0.3611111111111111,0.2468354430379747,0.6835443037974683,0.43670886075949367,0.5131578947368421,4.6913478822291435,3.713572066704308,2.772588722239781,3.6888794541139363,4.248495242049359,3.258096538021482
辽阳,2016,249,95,54,127,0.5100401606425703,132.0,39.0,15.0,36.0,96.0,24.0,0.2727272727272727,0.14457831325301204,0.5301204819277109,0.3855421686746988,0.28346456692913385,4.890349128221754,3.6888794541139363,2.772588722239781,3.6109179126442243,4.574710978503383,3.2188758248682006
辽阳,2017,300,84,54,94,0.3133333333333333,229.0,42.0,21.0,37.0,192.0,21.0,0.1615720524017467,0.12333333333333334,0.7633333333333333,0.64,0.39361702127659576,5.438079308923196,3.7612001156935624,3.091042453358316,3.6375861597263857,5.262690188904886,3.091042453358316
辽阳,2018,319,74,39,79,0.2476489028213166,251.0,40.0,14.0,24.0,227.0,26.0,0.09561752988047809,0.07523510971786834,0.786833855799373,0.7115987460815048,0.3037974683544304,5.529429087511423,3.713572066704308,2.70805020110221,3.2188758248682006,5.429345628954441,3.295836866004329
辽阳,2019,250,88,43,86,0.344,172.0,43.0,13.0,23.0,149.0,30.0,0.13372093023255813,0.092,0.688,0.596,0.26744186046511625,5.153291594497779,3.784189633918261,2.6390573296152584,3.1780538303479458,5.0106352940962555,3.4339872044851463
辽阳,2020,353,96,53,111,0.3144475920679886,275.0,62.0,29.0,50.0,225.0,33.0,0.18181818181818182,0.141643059490085,0.7790368271954674,0.6373937677053825,0.45045045045045046,5.62040086571715,4.143134726391533,3.4011973816621555,3.9318256327243257,5.420534999272286,3.5263605246161616
辽阳,2021,273,93,50,114,0.4175824175824176,201.0,56.0,21.0,57.0,144.0,35.0,0.2835820895522388,0.2087912087912088,0.7362637362637363,0.5274725274725275,0.5,5.308267697401205,4.04305126783455,3.091042453358316,4.060443010546419,4.976733742420574,3.58351893845611
辽阳,2022,190,66,27,49,0.2578947368421053,155.0,40.0,13.0,31.0,124.0,27.0,0.2,0.1631578947368421,0.8157894736842105,0.6526315789473685,0.6326530612244898,5.049856007249537,3.713572066704308,2.6390573296152584,3.4657359027997265,4.8283137373023015,3.332204510175204
辽阳,2023,229,93,54,81,0.3537117903930131,196.0,66.0,32.0,59.0,137.0,34.0,0.3010204081632653,0.2576419213973799,0.8558951965065502,0.5982532751091703,0.7283950617283951,5.2832037287379885,4.204692619390966,3.4965075614664802,4.0943445622221,4.927253685157205,3.5553480614894135
达州,2008,19,17,14,16,0.8421052631578947,5.0,3.0,2.0,4.0,1.0,1.0,0.8,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.25,1.791759469228055,1.3862943611198906,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.6931471805599453
达州,2009,32,20,15,26,0.8125,7.0,2.0,2.0,7.0,0.0,0.0,1.0,0.21875,0.21875,0.0,0.2692307692307692,2.0794415416798357,1.0986122886681098,1.0986122886681098,2.0794415416798357,0.0,0.0
达州,2010,37,24,15,22,0.5945945945945946,10.0,6.0,3.0,4.0,6.0,3.0,0.4,0.10810810810810811,0.2702702702702703,0.16216216216216217,0.18181818181818182,2.3978952727983707,1.9459101490553132,1.3862943611198906,1.6094379124341003,1.9459101490553132,1.3862943611198906
达州,2011,39,23,16,28,0.717948717948718,24.0,8.0,7.0,19.0,5.0,1.0,0.7916666666666666,0.48717948717948717,0.6153846153846154,0.1282051282051282,0.6785714285714286,3.2188758248682006,2.1972245773362196,2.0794415416798357,2.995732273553991,1.791759469228055,0.6931471805599453
达州,2012,92,41,27,43,0.4673913043478261,60.0,19.0,11.0,21.0,39.0,8.0,0.35,0.22826086956521738,0.6521739130434783,0.42391304347826086,0.4883720930232558,4.110873864173311,2.995732273553991,2.4849066497880004,3.091042453358316,3.6888794541139363,2.1972245773362196
达州,2013,84,49,34,55,0.6547619047619048,52.0,25.0,16.0,31.0,21.0,9.0,0.5961538461538461,0.36904761904761907,0.6190476190476191,0.25,0.5636363636363636,3.970291913552122,3.258096538021482,2.833213344056216,3.4657359027997265,3.091042453358316,2.302585092994046
达州,2014,167,73,50,119,0.7125748502994012,56.0,27.0,14.0,21.0,35.0,13.0,0.375,0.12574850299401197,0.33532934131736525,0.20958083832335328,0.17647058823529413,4.04305126783455,3.332204510175204,2.70805020110221,3.091042453358316,3.58351893845611,2.6390573296152584
达州,2015,166,91,68,110,0.6626506024096386,95.0,39.0,27.0,52.0,43.0,12.0,0.5473684210526316,0.3132530120481928,0.572289156626506,0.25903614457831325,0.4727272727272727,4.564348191467836,3.6888794541139363,3.332204510175204,3.970291913552122,3.784189633918261,2.5649493574615367
达州,2016,176,98,66,83,0.4715909090909091,116.0,47.0,26.0,40.0,76.0,21.0,0.3448275862068966,0.22727272727272727,0.6590909090909091,0.4318181818181818,0.4819277108433735,4.762173934797756,3.871201010907891,3.295836866004329,3.713572066704308,4.343805421853684,3.091042453358316
达州,2017,298,117,78,137,0.4597315436241611,179.0,49.0,23.0,51.0,128.0,26.0,0.2849162011173184,0.17114093959731544,0.6006711409395973,0.42953020134228187,0.3722627737226277,5.19295685089021,3.912023005428146,3.1780538303479458,3.9512437185814275,4.859812404361672,3.295836866004329
达州,2018,280,126,94,175,0.625,126.0,50.0,33.0,68.0,58.0,17.0,0.5396825396825397,0.24285714285714285,0.45,0.20714285714285716,0.38857142857142857,4.844187086458591,3.9318256327243257,3.5263605246161616,4.23410650459726,4.07753744390572,2.8903717578961645
达州,2019,264,121,82,140,0.5303030303030303,134.0,51.0,23.0,38.0,96.0,28.0,0.2835820895522388,0.14393939393939395,0.5075757575757576,0.36363636363636365,0.2714285714285714,4.90527477843843,3.9512437185814275,3.1780538303479458,3.6635616461296463,4.574710978503383,3.367295829986474
达州,2020,325,132,97,234,0.72,100.0,43.0,24.0,46.0,54.0,19.0,0.46,0.14153846153846153,0.3076923076923077,0.16615384615384615,0.19658119658119658,4.61512051684126,3.784189633918261,3.2188758248682006,3.8501476017100584,4.007333185232471,2.995732273553991
达州,2021,382,176,127,264,0.6910994764397905,190.0,65.0,33.0,113.0,77.0,32.0,0.5947368421052631,0.29581151832460734,0.4973821989528796,0.20157068062827224,0.42803030303030304,5.25227342804663,4.189654742026425,3.5263605246161616,4.736198448394496,4.356708826689592,3.4965075614664802
达州,2022,349,150,108,190,0.5444126074498568,221.0,75.0,43.0,106.0,115.0,32.0,0.4796380090497738,0.3037249283667622,0.6332378223495702,0.32951289398280803,0.5578947368421052,5.402677381872279,4.330733340286331,3.784189633918261,4.672828834461906,4.7535901911063645,3.4965075614664802
达州,2023,376,167,99,159,0.4228723404255319,255.0,107.0,55.0,112.0,143.0,52.0,0.4392156862745098,0.2978723404255319,0.6781914893617021,0.3803191489361702,0.7044025157232704,5.545177444479562,4.68213122712422,4.02535169073515,4.727387818712341,4.969813299576001,3.970291913552122
运城,2008,79,45,31,41,0.5189873417721519,46.0,17.0,11.0,18.0,28.0,6.0,0.391304347826087,0.22784810126582278,0.5822784810126582,0.35443037974683544,0.43902439024390244,3.8501476017100584,2.8903717578961645,2.4849066497880004,2.9444389791664403,3.367295829986474,1.9459101490553132
运城,2009,105,48,31,41,0.3904761904761905,53.0,19.0,12.0,15.0,38.0,7.0,0.2830188679245283,0.14285714285714285,0.5047619047619047,0.3619047619047619,0.36585365853658536,3.9889840465642745,2.995732273553991,2.5649493574615367,2.772588722239781,3.6635616461296463,2.0794415416798357
运城,2010,115,48,28,35,0.3043478260869565,82.0,26.0,13.0,19.0,63.0,13.0,0.23170731707317074,0.16521739130434782,0.7130434782608696,0.5478260869565217,0.5428571428571428,4.418840607796598,3.295836866004329,2.6390573296152584,2.995732273553991,4.1588830833596715,2.6390573296152584
运城,2011,165,66,42,60,0.3636363636363636,108.0,27.0,14.0,26.0,82.0,13.0,0.24074074074074073,0.15757575757575756,0.6545454545454545,0.49696969696969695,0.43333333333333335,4.6913478822291435,3.332204510175204,2.70805020110221,3.295836866004329,4.418840607796598,2.6390573296152584
运城,2012,236,80,51,94,0.3983050847457627,177.0,38.0,20.0,54.0,123.0,18.0,0.3050847457627119,0.2288135593220339,0.75,0.5211864406779662,0.574468085106383,5.181783550292085,3.6635616461296463,3.044522437723423,4.007333185232471,4.820281565605037,2.9444389791664403
运城,2013,316,109,70,123,0.3892405063291139,234.0,60.0,35.0,76.0,158.0,25.0,0.3247863247863248,0.24050632911392406,0.740506329113924,0.5,0.6178861788617886,5.459585514144159,4.110873864173311,3.58351893845611,4.343805421853684,5.0689042022202315,3.258096538021482
运城,2014,294,96,51,80,0.272108843537415,209.0,55.0,22.0,36.0,173.0,33.0,0.1722488038277512,0.12244897959183673,0.7108843537414966,0.5884353741496599,0.45,5.3471075307174685,4.02535169073515,3.1354942159291497,3.6109179126442243,5.159055299214529,3.5263605246161616
运城,2015,307,104,59,102,0.3322475570032573,193.0,59.0,28.0,42.0,151.0,31.0,0.21761658031088082,0.13680781758957655,0.6286644951140065,0.49185667752442996,0.4117647058823529,5.267858159063328,4.0943445622221,3.367295829986474,3.7612001156935624,5.0238805208462765,3.4657359027997265
运城,2016,388,124,81,211,0.5438144329896907,248.0,64.0,40.0,148.0,100.0,24.0,0.5967741935483871,0.38144329896907214,0.6391752577319587,0.25773195876288657,0.7014218009478673,5.517452896464707,4.174387269895637,3.713572066704308,5.003946305945459,4.61512051684126,3.2188758248682006
运城,2017,599,208,137,300,0.5008347245409015,363.0,110.0,60.0,143.0,220.0,50.0,0.3939393939393939,0.2387312186978297,0.6060100166944908,0.3672787979966611,0.4766666666666667,5.8971538676367405,4.709530201312334,4.110873864173311,4.969813299576001,5.3981627015177525,3.9318256327243257
运城,2018,708,266,167,273,0.3855932203389831,417.0,133.0,72.0,109.0,308.0,61.0,0.26139088729016785,0.153954802259887,0.5889830508474576,0.4350282485875706,0.3992673992673993,6.035481432524756,4.897839799950911,4.290459441148391,4.700480365792417,5.733341276897746,4.127134385045092
运城,2019,645,211,130,261,0.4046511627906977,417.0,120.0,59.0,132.0,285.0,61.0,0.31654676258992803,0.20465116279069767,0.6465116279069767,0.4418604651162791,0.5057471264367817,6.035481432524756,4.795790545596741,4.0943445622221,4.890349128221754,5.655991810819852,4.127134385045092
运城,2020,807,259,150,296,0.3667905824039653,504.0,146.0,67.0,113.0,391.0,79.0,0.22420634920634921,0.14002478314745972,0.6245353159851301,0.48451053283767037,0.38175675675675674,6.22455842927536,4.990432586778736,4.219507705176107,4.736198448394496,5.971261839790462,4.382026634673881
运城,2021,756,297,195,310,0.41005291005291,473.0,139.0,64.0,93.0,380.0,75.0,0.19661733615221988,0.12301587301587301,0.6256613756613757,0.5026455026455027,0.3,6.161207321695077,4.941642422609304,4.174387269895637,4.543294782270004,5.942799375126701,4.330733340286331
运城,2022,545,201,124,176,0.3229357798165138,431.0,122.0,60.0,89.0,342.0,62.0,0.20649651972157773,0.163302752293578,0.7908256880733945,0.6275229357798165,0.5056818181818182,6.068425588244111,4.812184355372417,4.110873864173311,4.499809670330265,5.8377304471659395,4.143134726391533
运城,2023,709,251,147,217,0.306064880112835,635.0,203.0,108.0,174.0,461.0,95.0,0.2740157480314961,0.2454160789844852,0.8956276445698167,0.6502115655853314,0.8018433179723502,6.455198563340122,5.318119993844216,4.6913478822291435,5.1647859739235145,6.135564891081739,4.564348191467836
连云港,2008,218,93,67,106,0.4862385321100917,52.0,15.0,5.0,10.0,42.0,10.0,0.19230769230769232,0.045871559633027525,0.23853211009174313,0.1926605504587156,0.09433962264150944,3.970291913552122,2.772588722239781,1.791759469228055,2.3978952727983707,3.7612001156935624,2.3978952727983707
连云港,2009,359,178,141,216,0.6016713091922006,92.0,32.0,19.0,36.0,56.0,13.0,0.391304347826087,0.10027855153203342,0.2562674094707521,0.15598885793871867,0.16666666666666666,4.532599493153256,3.4965075614664802,2.995732273553991,3.6109179126442243,4.04305126783455,2.6390573296152584
连云港,2010,511,245,197,325,0.6360078277886497,152.0,51.0,34.0,64.0,88.0,17.0,0.42105263157894735,0.12524461839530332,0.2974559686888454,0.17221135029354206,0.19692307692307692,5.030437921392435,3.9512437185814275,3.5553480614894135,4.174387269895637,4.48863636973214,2.8903717578961645
连云港,2011,856,293,215,485,0.5665887850467289,336.0,85.0,55.0,191.0,145.0,30.0,0.5684523809523809,0.22313084112149534,0.3925233644859813,0.169392523364486,0.3938144329896907,5.820082930352362,4.454347296253507,4.02535169073515,5.2574953720277815,4.983606621708336,3.4339872044851463
连云港,2012,876,259,166,378,0.4315068493150685,397.0,135.0,81.0,153.0,244.0,54.0,0.3853904282115869,0.17465753424657535,0.4531963470319635,0.2785388127853881,0.40476190476190477,5.986452005284438,4.912654885736052,4.406719247264253,5.0369526024136295,5.501258210544727,4.007333185232471
连云港,2013,945,331,211,370,0.3915343915343915,592.0,174.0,95.0,223.0,369.0,79.0,0.3766891891891892,0.23597883597883598,0.6264550264550265,0.3904761904761905,0.6027027027027027,6.385194398997726,5.1647859739235145,4.564348191467836,5.4116460518550396,5.91350300563827,4.382026634673881
连云港,2014,1386,423,265,778,0.5613275613275613,488.0,163.0,76.0,154.0,334.0,87.0,0.3155737704918033,0.1111111111111111,0.35209235209235207,0.240981240981241,0.19794344473007713,6.192362489474872,5.099866427824199,4.343805421853684,5.043425116919247,5.814130531825066,4.477336814478207
连云港,2015,1068,300,147,269,0.2518726591760299,618.0,165.0,77.0,149.0,469.0,88.0,0.24110032362459546,0.13951310861423222,0.5786516853932584,0.43913857677902624,0.5539033457249071,6.428105272684596,5.111987788356544,4.356708826689592,5.0106352940962555,6.152732694704104,4.48863636973214
连云港,2016,1480,408,226,535,0.3614864864864865,901.0,209.0,94.0,221.0,680.0,115.0,0.24528301886792453,0.14932432432432433,0.6087837837837838,0.4594594594594595,0.4130841121495327,6.804614520062624,5.3471075307174685,4.553876891600541,5.402677381872279,6.523562306149512,4.7535901911063645
连云港,2017,1739,492,301,669,0.3847038527889592,1176.0,316.0,170.0,376.0,800.0,146.0,0.3197278911564626,0.21621621621621623,0.6762507188039103,0.46003450258769407,0.5620328849028401,7.0707241072602764,5.75890177387728,5.14166355650266,5.932245187448011,6.68586094706836,4.990432586778736
连云港,2018,1940,529,310,717,0.3695876288659794,1515.0,366.0,191.0,532.0,983.0,175.0,0.35115511551155115,0.27422680412371137,0.7809278350515464,0.506701030927835,0.7419804741980475,7.323830566202317,5.905361848054571,5.2574953720277815,6.278521424165844,6.891625897052253,5.170483995038151
连云港,2019,1754,453,261,520,0.2964652223489167,1360.0,290.0,137.0,295.0,1065.0,153.0,0.21691176470588236,0.16818700114025084,0.7753705815279361,0.6071835803876853,0.5673076923076923,7.215975002651466,5.673323267171493,4.927253685157205,5.69035945432406,6.97166860472579,5.0369526024136295
连云港,2020,2947,680,391,938,0.3182897862232779,2251.0,486.0,240.0,622.0,1629.0,246.0,0.2763216348289649,0.21106209704784526,0.7638276213098066,0.5527655242619613,0.6631130063965884,7.719573989259581,6.18826412308259,5.484796933490655,6.434546518787453,7.396335293800808,5.5093883366279774
连云港,2021,2856,826,489,830,0.2906162464985994,2120.0,552.0,269.0,474.0,1646.0,283.0,0.22358490566037736,0.16596638655462184,0.742296918767507,0.5763305322128851,0.5710843373493976,7.659642954564682,6.315358001522335,5.598421958998375,6.163314804034641,7.4067107301776405,5.648974238161206
连云港,2022,3071,889,439,725,0.2360794529469228,2414.0,699.0,303.0,537.0,1877.0,396.0,0.22245236122618062,0.17486160859654837,0.7860631716053402,0.6112015630087919,0.7406896551724138,7.789454566086673,6.551080335043404,5.717027701406222,6.2878585601617845,7.537962659768208,5.983936280687191
连云港,2023,4117,1044,382,711,0.1726985669176585,3369.0,939.0,334.0,646.0,2723.0,605.0,0.19174829326209558,0.15691037162982754,0.8183143065338839,0.6614039349040564,0.9085794655414908,8.122668023346407,6.84587987526405,5.814130531825066,6.472346294500901,7.909856667269403,6.406879986069314
迪庆,2020,4,2,2,4,1.0,4.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0,0.0
迪庆,2021,1,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453
迪庆,2022,3,3,2,2,0.6666666666666666,3.0,3.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453
迪庆,2023,17,8,6,6,0.3529411764705882,15.0,6.0,4.0,4.0,11.0,2.0,0.26666666666666666,0.23529411764705882,0.8823529411764706,0.6470588235294118,0.6666666666666666,2.772588722239781,1.9459101490553132,1.6094379124341003,1.6094379124341003,2.4849066497880004,1.0986122886681098
迪庆藏族自治州,2009,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0
迪庆藏族自治州,2010,6,3,2,5,0.8333333333333334,6.0,3.0,2.0,5.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,1.0,1.9459101490553132,1.3862943611198906,1.0986122886681098,1.791759469228055,0.6931471805599453,0.6931471805599453
迪庆藏族自治州,2011,6,3,2,4,0.6666666666666666,3.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.25,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453
迪庆藏族自治州,2012,9,5,2,5,0.5555555555555556,7.0,4.0,2.0,5.0,2.0,2.0,0.7142857142857143,0.5555555555555556,0.7777777777777778,0.2222222222222222,1.0,2.0794415416798357,1.6094379124341003,1.0986122886681098,1.791759469228055,1.0986122886681098,1.0986122886681098
迪庆藏族自治州,2013,10,7,6,9,0.9,9.0,6.0,5.0,8.0,1.0,1.0,0.8888888888888888,0.8,0.9,0.1,0.8888888888888888,2.302585092994046,1.9459101490553132,1.791759469228055,2.1972245773362196,0.6931471805599453,0.6931471805599453
迪庆藏族自治州,2014,15,9,7,12,0.8,13.0,7.0,5.0,10.0,3.0,2.0,0.7692307692307693,0.6666666666666666,0.8666666666666667,0.2,0.8333333333333334,2.6390573296152584,2.0794415416798357,1.791759469228055,2.3978952727983707,1.3862943611198906,1.0986122886681098
迪庆藏族自治州,2015,18,12,9,14,0.7777777777777778,8.0,8.0,6.0,6.0,2.0,2.0,0.75,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.42857142857142855,2.1972245773362196,2.1972245773362196,1.9459101490553132,1.9459101490553132,1.0986122886681098,1.0986122886681098
迪庆藏族自治州,2016,52,29,27,41,0.7884615384615384,48.0,27.0,25.0,37.0,11.0,2.0,0.7708333333333334,0.7115384615384616,0.9230769230769231,0.21153846153846154,0.9024390243902439,3.8918202981106265,3.332204510175204,3.258096538021482,3.6375861597263857,2.4849066497880004,1.0986122886681098
迪庆藏族自治州,2017,162,44,39,63,0.3888888888888889,73.0,37.0,34.0,58.0,15.0,3.0,0.7945205479452054,0.35802469135802467,0.4506172839506173,0.09259259259259259,0.9206349206349206,4.30406509320417,3.6375861597263857,3.5553480614894135,4.07753744390572,2.772588722239781,1.3862943611198906
迪庆藏族自治州,2018,22,16,9,13,0.5909090909090909,20.0,15.0,9.0,13.0,7.0,6.0,0.65,0.5909090909090909,0.9090909090909091,0.3181818181818182,1.0,3.044522437723423,2.772588722239781,2.302585092994046,2.6390573296152584,2.0794415416798357,1.9459101490553132
迪庆藏族自治州,2019,25,18,12,13,0.52,23.0,16.0,10.0,11.0,12.0,6.0,0.4782608695652174,0.44,0.92,0.48,0.8461538461538461,3.1780538303479458,2.833213344056216,2.3978952727983707,2.4849066497880004,2.5649493574615367,1.9459101490553132
迪庆藏族自治州,2020,43,14,11,21,0.4883720930232558,40.0,11.0,8.0,18.0,22.0,3.0,0.45,0.4186046511627907,0.9302325581395349,0.5116279069767442,0.8571428571428571,3.713572066704308,2.4849066497880004,2.1972245773362196,2.9444389791664403,3.1354942159291497,1.3862943611198906
迪庆藏族自治州,2021,40,17,11,19,0.475,27.0,12.0,8.0,10.0,17.0,4.0,0.37037037037037035,0.25,0.675,0.425,0.5263157894736842,3.332204510175204,2.5649493574615367,2.1972245773362196,2.3978952727983707,2.8903717578961645,1.6094379124341003
迪庆藏族自治州,2022,18,11,5,6,0.3333333333333333,15.0,8.0,2.0,3.0,12.0,6.0,0.2,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.5,2.772588722239781,2.1972245773362196,1.0986122886681098,1.3862943611198906,2.5649493574615367,1.9459101490553132
迪庆藏族自治州,2023,32,11,6,18,0.5625,22.0,8.0,3.0,8.0,14.0,5.0,0.36363636363636365,0.25,0.6875,0.4375,0.4444444444444444,3.1354942159291497,2.1972245773362196,1.3862943611198906,2.1972245773362196,2.70805020110221,1.791759469228055
通化,2008,74,42,28,38,0.5135135135135135,47.0,21.0,15.0,23.0,24.0,6.0,0.48936170212765956,0.3108108108108108,0.6351351351351351,0.32432432432432434,0.6052631578947368,3.871201010907891,3.091042453358316,2.772588722239781,3.1780538303479458,3.2188758248682006,1.9459101490553132
通化,2009,86,59,42,58,0.6744186046511628,35.0,19.0,12.0,23.0,12.0,7.0,0.6571428571428571,0.26744186046511625,0.4069767441860465,0.13953488372093023,0.39655172413793105,3.58351893845611,2.995732273553991,2.5649493574615367,3.1780538303479458,2.5649493574615367,2.0794415416798357
通化,2010,55,38,22,30,0.5454545454545454,23.0,12.0,7.0,11.0,12.0,5.0,0.4782608695652174,0.2,0.41818181818181815,0.21818181818181817,0.36666666666666664,3.1780538303479458,2.5649493574615367,2.0794415416798357,2.4849066497880004,2.5649493574615367,1.791759469228055
通化,2011,130,63,38,49,0.3769230769230769,89.0,33.0,17.0,27.0,62.0,16.0,0.30337078651685395,0.2076923076923077,0.6846153846153846,0.47692307692307695,0.5510204081632653,4.499809670330265,3.5263605246161616,2.8903717578961645,3.332204510175204,4.143134726391533,2.833213344056216
通化,2012,138,68,36,55,0.3985507246376811,92.0,44.0,20.0,39.0,53.0,24.0,0.42391304347826086,0.2826086956521739,0.6666666666666666,0.38405797101449274,0.7090909090909091,4.532599493153256,3.8066624897703196,3.044522437723423,3.6888794541139363,3.9889840465642745,3.2188758248682006
通化,2013,146,66,40,63,0.4315068493150685,86.0,40.0,18.0,34.0,52.0,22.0,0.3953488372093023,0.2328767123287671,0.589041095890411,0.3561643835616438,0.5396825396825397,4.465908118654584,3.713572066704308,2.9444389791664403,3.5553480614894135,3.970291913552122,3.1354942159291497
通化,2014,143,78,46,68,0.4755244755244755,97.0,45.0,19.0,32.0,65.0,26.0,0.32989690721649484,0.22377622377622378,0.6783216783216783,0.45454545454545453,0.47058823529411764,4.584967478670572,3.828641396489095,2.995732273553991,3.4965075614664802,4.189654742026425,3.295836866004329
通化,2015,156,79,46,65,0.4166666666666667,98.0,41.0,18.0,26.0,72.0,23.0,0.2653061224489796,0.16666666666666666,0.6282051282051282,0.46153846153846156,0.4,4.59511985013459,3.7376696182833684,2.9444389791664403,3.295836866004329,4.290459441148391,3.1780538303479458
通化,2016,198,95,66,102,0.5151515151515151,104.0,49.0,29.0,52.0,52.0,20.0,0.5,0.26262626262626265,0.5252525252525253,0.26262626262626265,0.5098039215686274,4.653960350157523,3.912023005428146,3.4011973816621555,3.970291913552122,3.970291913552122,3.044522437723423
通化,2017,177,84,58,102,0.576271186440678,72.0,40.0,23.0,45.0,27.0,17.0,0.625,0.2542372881355932,0.4067796610169492,0.15254237288135594,0.4411764705882353,4.290459441148391,3.713572066704308,3.1780538303479458,3.828641396489095,3.332204510175204,2.8903717578961645
通化,2018,209,100,72,121,0.5789473684210527,113.0,54.0,31.0,53.0,60.0,23.0,0.4690265486725664,0.2535885167464115,0.5406698564593302,0.28708133971291866,0.4380165289256198,4.736198448394496,4.007333185232471,3.4657359027997265,3.9889840465642745,4.110873864173311,3.1780538303479458
通化,2019,201,94,59,111,0.5522388059701493,88.0,46.0,22.0,39.0,49.0,24.0,0.4431818181818182,0.19402985074626866,0.43781094527363185,0.24378109452736318,0.35135135135135137,4.48863636973214,3.8501476017100584,3.1354942159291497,3.6888794541139363,3.912023005428146,3.2188758248682006
