年份,省份,城市,省份代码,城市代码,city_apply,city_grant,city_invgrant,I,城市发明专利授权量变化,城市专利申请量变化,城市专利授权量变化,listed_apply,listed_grant,listed_invgrant,n_listed_firms,nonlisted_apply_proxy,listed_share_apply,nonlisted_share_apply_proxy,bad_negative_nonlisted_apply,nonlisted_grant_proxy,listed_share_grant,nonlisted_share_grant_proxy,bad_negative_nonlisted_grant,nonlisted_invgrant_proxy,listed_share_invgrant,nonlisted_share_invgrant_proxy,bad_negative_nonlisted_invgrant
2014,江西省,萍乡市,360000,360300,737,369,33,,-0.3265306,0.7801932,0.036516853,0.0,0.0,0.0,1.0,737.0,0.0,1.0,False,369.0,0.0,1.0,False,33.0,0.0,1.0,False
2015,江西省,萍乡市,360000,360300,1280,794,42,,0.27272728,0.7367707,1.1517615,0.0,0.0,0.0,1.0,1280.0,0.0,1.0,False,794.0,0.0,1.0,False,42.0,0.0,1.0,False
2016,江西省,萍乡市,360000,360300,2084,1343,70,,0.6666667,0.628125,0.69143575,0.0,0.0,0.0,1.0,2084.0,0.0,1.0,False,1343.0,0.0,1.0,False,70.0,0.0,1.0,False
2017,江西省,萍乡市,360000,360300,3007,1936,92,,0.31428573,0.44289827,0.44154876,0.0,0.0,0.0,1.0,3007.0,0.0,1.0,False,1936.0,0.0,1.0,False,92.0,0.0,1.0,False
2018,江西省,萍乡市,360000,360300,2591,2608,103,,0.11956522,-0.13834387,0.34710744,0.0,0.0,0.0,1.0,2591.0,0.0,1.0,False,2608.0,0.0,1.0,False,103.0,0.0,1.0,False
2019,江西省,萍乡市,360000,360300,2562,1994,127,,0.23300971,-0.01119259,-0.23542945,6.0,0.0,0.0,1.0,2556.0,0.00234192037470726,0.9976580796252927,False,1994.0,0.0,1.0,False,127.0,0.0,1.0,False
2020,江西省,萍乡市,360000,360300,2992,2208,181,,0.42519686,0.16783762,0.10732196,0.0,7.0,1.0,2.0,2992.0,0.0,1.0,False,2201.0,0.003170289855072464,0.9968297101449275,False,180.0,0.0055248618784530384,0.994475138121547,False
2021,江西省,萍乡市,360000,360300,2849,2516,199,,0.09944751,-0.04779412,0.13949275,36.0,33.0,6.0,3.0,2813.0,0.012636012636012635,0.9873639873639873,False,2483.0,0.013116057233704292,0.9868839427662957,False,193.0,0.03015075376884422,0.9698492462311558,False
2022,江西省,萍乡市,360000,360300,2467,2026,301,,0.5125628,-0.13408214,-0.19475357,18.0,42.0,9.0,3.0,2449.0,0.007296311309282529,0.9927036886907175,False,1984.0,0.02073050345508391,0.9792694965449161,False,292.0,0.029900332225913623,0.9700996677740864,False
2023,江西省,萍乡市,360000,360300,2311,1528,248,,-0.17607974,-0.063234694,-0.24580455,32.0,10.0,8.0,3.0,2279.0,0.013846819558632626,0.9861531804413673,False,1518.0,0.006544502617801047,0.993455497382199,False,240.0,0.03225806451612903,0.967741935483871,False
2024,江西省,萍乡市,360000,360300,1548,1453,233,,-0.06048387,-0.3301601,-0.04908377,14.0,32.0,1.0,3.0,1534.0,0.00904392764857881,0.9909560723514211,False,1421.0,0.02202339986235375,0.9779766001376462,False,232.0,0.004291845493562232,0.9957081545064378,False
2000,江西省,九江市,360000,360400,69,105,3,,,,,1.0,1.0,0.0,1.0,68.0,0.014492753623188406,0.9855072463768116,False,104.0,0.009523809523809525,0.9904761904761905,False,3.0,0.0,1.0,False
2001,江西省,九江市,360000,360400,80,50,2,,-0.33333334,0.1594203,-0.52380955,0.0,1.0,0.0,1.0,80.0,0.0,1.0,False,49.0,0.02,0.98,False,2.0,0.0,1.0,False
2002,江西省,九江市,360000,360400,83,68,4,,1.0,0.0375,0.36,0.0,0.0,0.0,1.0,83.0,0.0,1.0,False,68.0,0.0,1.0,False,4.0,0.0,1.0,False
2003,江西省,九江市,360000,360400,99,63,7,,0.75,0.19277108,-0.073529415,0.0,0.0,0.0,1.0,99.0,0.0,1.0,False,63.0,0.0,1.0,False,7.0,0.0,1.0,False
2004,江西省,九江市,360000,360400,122,69,5,,-0.2857143,0.23232323,0.0952381,0.0,0.0,0.0,1.0,122.0,0.0,1.0,False,69.0,0.0,1.0,False,5.0,0.0,1.0,False
2005,江西省,九江市,360000,360400,132,120,12,,1.4,0.08196721,0.73913044,0.0,0.0,0.0,1.0,132.0,0.0,1.0,False,120.0,0.0,1.0,False,12.0,0.0,1.0,False
2006,江西省,九江市,360000,360400,202,100,4,,-0.6666667,0.530303,-0.16666667,0.0,0.0,0.0,1.0,202.0,0.0,1.0,False,100.0,0.0,1.0,False,4.0,0.0,1.0,False
2007,江西省,九江市,360000,360400,276,150,4,,0.0,0.36633664,0.5,0.0,0.0,0.0,1.0,276.0,0.0,1.0,False,150.0,0.0,1.0,False,4.0,0.0,1.0,False
2008,江西省,九江市,360000,360400,297,236,6,,0.5,0.07608695,0.5733333,0.0,0.0,0.0,1.0,297.0,0.0,1.0,False,236.0,0.0,1.0,False,6.0,0.0,1.0,False
2009,江西省,九江市,360000,360400,323,247,13,,1.1666666,0.08754209,0.04661017,0.0,0.0,0.0,1.0,323.0,0.0,1.0,False,247.0,0.0,1.0,False,13.0,0.0,1.0,False
2010,江西省,九江市,360000,360400,499,321,20,,0.53846157,0.54489166,0.29959515,0.0,0.0,0.0,0.0,499.0,0.0,1.0,False,321.0,0.0,1.0,False,20.0,0.0,1.0,False
2011,江西省,九江市,360000,360400,571,478,26,,0.3,0.14428858,0.48909658,0.0,0.0,0.0,0.0,571.0,0.0,1.0,False,478.0,0.0,1.0,False,26.0,0.0,1.0,False
2012,江西省,九江市,360000,360400,821,589,47,,0.8076923,0.43782836,0.23221758,0.0,0.0,0.0,0.0,821.0,0.0,1.0,False,589.0,0.0,1.0,False,47.0,0.0,1.0,False
2013,江西省,九江市,360000,360400,988,902,58,,0.23404256,0.20341048,0.53140914,0.0,0.0,0.0,0.0,988.0,0.0,1.0,False,902.0,0.0,1.0,False,58.0,0.0,1.0,False
2014,江西省,九江市,360000,360400,1689,1056,43,,-0.25862068,0.70951414,0.17073171,0.0,0.0,0.0,0.0,1689.0,0.0,1.0,False,1056.0,0.0,1.0,False,43.0,0.0,1.0,False
2015,江西省,九江市,360000,360400,2969,2182,74,,0.7209302,0.75784487,1.0662879,0.0,0.0,0.0,0.0,2969.0,0.0,1.0,False,2182.0,0.0,1.0,False,74.0,0.0,1.0,False
2016,江西省,九江市,360000,360400,3692,3086,102,,0.3783784,0.24351634,0.4142988,0.0,0.0,0.0,0.0,3692.0,0.0,1.0,False,3086.0,0.0,1.0,False,102.0,0.0,1.0,False
2017,江西省,九江市,360000,360400,5503,3062,114,,0.11764706,0.49052003,-0.0077770576,0.0,0.0,0.0,0.0,5503.0,0.0,1.0,False,3062.0,0.0,1.0,False,114.0,0.0,1.0,False
2018,江西省,九江市,360000,360400,6463,5567,109,,-0.04385965,0.1744503,0.81809276,0.0,0.0,0.0,0.0,6463.0,0.0,1.0,False,5567.0,0.0,1.0,False,109.0,0.0,1.0,False
2019,江西省,九江市,360000,360400,8700,6300,142,,0.3027523,0.34612408,0.13166876,0.0,0.0,0.0,0.0,8700.0,0.0,1.0,False,6300.0,0.0,1.0,False,142.0,0.0,1.0,False
2020,江西省,九江市,360000,360400,10612,9291,244,,0.7183099,0.21977012,0.4747619,11.0,8.0,1.0,1.0,10601.0,0.0010365623822088201,0.9989634376177912,False,9283.0,0.0008610483263373157,0.9991389516736627,False,243.0,0.004098360655737705,0.9959016393442623,False
